Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
03-JAN-2022,9192.95,9282.4,9187.5,9265.1,93289434,4969.65
04-JAN-2022,9291.65,9367.9,9246.75,9355.05,126018828,6037.4
05-JAN-2022,9338.25,9343.35,9261.75,9320.25,116956203,6701.29
06-JAN-2022,9257.25,9260.15,9175.35,9218.75,104202510,6885.88
07-JAN-2022,9244.6,9301.6,9226.15,9273.05,122680848,6653
10-JAN-2022,9354.75,9373.65,9299.75,9363.8,121579721,8172.04
11-JAN-2022,9356.15,9407.5,9343.6,9393.65,100994976,6678.22
12-JAN-2022,9451.9,9456.9,9391.25,9430.3,118942152,7291.25
13-JAN-2022,9466.8,9498,9411.55,9483.05,167740683,12425.87
14-JAN-2022,9450.2,9528.3,9405.3,9513.75,120197536,8042.27
17-JAN-2022,9510,9574.05,9468.55,9568.05,138967122,9186.71
18-JAN-2022,9590.4,9602.5,9401.1,9413.15,110044261,7361.16
19-JAN-2022,9412.95,9413.3,9292.45,9320.65,154388101,8527.14
20-JAN-2022,9314.9,9321.8,9168.15,9218.7,135544857,9075.22
21-JAN-2022,9160.1,9221.35,9070.55,9132.8,149575398,9812.18
24-JAN-2022,9110.4,9112.65,8831.85,8886.2,158857700,8855.69
25-JAN-2022,8843.85,8964.15,8742.9,8950.15,140943402,8914.72
27-JAN-2022,8867.75,8869.25,8714.7,8795.3,179732181,10984.74
28-JAN-2022,8829.75,8972.65,8816.45,8827.75,185179137,10147.23
31-JAN-2022,8931.9,8995.65,8901.2,8959.75,163632440,8959.94
01-FEB-2022,9054.85,9137.8,8949.75,9126.9,178771216,8874.94
02-FEB-2022,9179.6,9218.75,9138.25,9206.9,140950007,8003.01
03-FEB-2022,9184,9187.55,9065.25,9087.4,106976500,6205.2
04-FEB-2022,9104.75,9121.35,9040.4,9089.2,145550941,6894.07
07-FEB-2022,9056.9,9111.6,8913,8971.15,111903493,6109.85
08-FEB-2022,8991.5,9017.45,8870.5,8957.2,119283331,6504.39
09-FEB-2022,8999.45,9038.85,8981.75,9030.25,126850073,5602.21
10-FEB-2022,9065.65,9113.75,9032.05,9105.1,140439717,6283.32
11-FEB-2022,9035.3,9037.75,8931.1,8967.1,133569963,7873.29
14-FEB-2022,8843.75,8886.35,8724,8743.05,155687253,8631.83
15-FEB-2022,8818.4,8986.4,8767,8975.55,142925513,7381.18
16-FEB-2022,8995.15,9025.75,8930.5,8955,116340485,6289.63
17-FEB-2022,8998.65,9019.75,8919.55,8951.9,108957454,5807.54
18-FEB-2022,8915.1,8985.8,8904.25,8939.05,101739273,6040.14
21-FEB-2022,8901,8928.95,8822.65,8856.2,114092275,7476.82
22-FEB-2022,8696.7,8778.1,8660.85,8762.3,157653421,8729.74
23-FEB-2022,8811.6,8817.15,8717.75,8732.55,99349033,5480.14
24-FEB-2022,8503.15,8574.05,8330.1,8357.05,218285982,12412.4
25-FEB-2022,8497.75,8602.85,8472.45,8555.6,158506843,8078.91
28-FEB-2022,8506.5,8708.7,8439.4,8694.05,214418932,11921.27
02-MAR-2022,8650.8,8725.5,8612.2,8660.55,274225931,12002.48
03-MAR-2022,8747.8,8766.25,8672.85,8710.5,271053163,10899.12
04-MAR-2022,8637,8701.1,8578.65,8632.8,269443477,12749.73
07-MAR-2022,8496.45,8623.15,8470.45,8606.95,351771168,13880.17
08-MAR-2022,8572.6,8723.45,8569.7,8714.3,281332162,12135.67
09-MAR-2022,8763.25,8833.2,8721.75,8795.9,225526358,10722.6
10-MAR-2022,8914.7,8916.8,8823.8,8898,239830926,10233.15
11-MAR-2022,8867.65,8933.1,8849.9,8922.7,161128067,7032.46
14-MAR-2022,8917.7,9013,8907.15,9004.55,146273280,7714.75
15-MAR-2022,8995.1,9008,8803.65,8846.7,175194737,8693.08
16-MAR-2022,8948.5,9024.05,8918.8,9013.55,129205287,6978.92
17-MAR-2022,9115.95,9129,9047.55,9066.6,268444476,13588.78
21-MAR-2022,9112.5,9142.15,8973.05,8985.9,162609251,8529.4
22-MAR-2022,9008.5,9109.75,8947.2,9103.3,187540135,9413.47
23-MAR-2022,9153.45,9163.25,9069.9,9113.45,158776165,8222.39
24-MAR-2022,9080.5,9198.6,9076.95,9181.2,148756772,7216.96
25-MAR-2022,9205.05,9210.5,9068.7,9112.95,132052869,7178.25
28-MAR-2022,9112.5,9144.9,9046.5,9136.15,133854165,6849.77
29-MAR-2022,9147.95,9167.7,9098.45,9131.5,109525907,6704.57
30-MAR-2022,9181.35,9184,9098.85,9117.75,348850594,11136.07
31-MAR-2022,9128.9,9149.6,9099.3,9122.4,151631850,8270.56
01-APR-2022,9105.8,9230.15,9101.7,9211.5,172380041,8279.64
04-APR-2022,9201,9293.55,9164.45,9285.9,119015447,7062.34
05-APR-2022,9323.3,9372.45,9304.9,9340,133487641,7082.61
06-APR-2022,9312.15,9333.05,9284.6,9303.5,189581151,8013.51
07-APR-2022,9273.75,9302.1,9202.85,9218.15,155839721,7727.07
08-APR-2022,9264.9,9329.45,9206.4,9303.65,139907384,7979.87
11-APR-2022,9310.6,9315.7,9216.05,9230.3,150658875,8971.25
12-APR-2022,9188.8,9190.3,9056.95,9099.25,141027592,8986.92
13-APR-2022,9137.1,9185.7,9094.9,9134.85,130456107,6534.39
18-APR-2022,8979.5,9009.7,8911.55,8969.8,234282277,13123.8
19-APR-2022,9038.25,9041.2,8729.4,8785.6,213759603,10665.3
20-APR-2022,8834.2,8899.1,8799.55,8869.35,151471250,8126.38
21-APR-2022,8911.6,8985.7,8886.75,8968.15,161379334,7907.4
22-APR-2022,8894.05,8930.4,8846.95,8856.75,135564058,8165.76
25-APR-2022,8748.55,8753.45,8664.9,8686.15,138164885,7346.79
26-APR-2022,8778.85,8810,8735.9,8795.7,129651734,6970
27-APR-2022,8746.35,8755.85,8669.3,8736.35,127099151,7371.49
28-APR-2022,8842.15,8906.45,8758.1,8865.25,171861159,10287.9
29-APR-2022,8905.4,8914.3,8729.25,8752.65,155077661,8515.37
02-MAY-2022,8678.95,8724.8,8653.25,8717.85,150671854,7233.46
04-MAY-2022,8744.25,8779.5,8567.85,8600,162888993,8568.35
05-MAY-2022,8689.3,8754.05,8651.7,8679.75,142849112,6711.99
06-MAY-2022,8539.9,8611.4,8516.8,8591.7,153800947,7994.77
09-MAY-2022,8529.45,8619.95,8455.75,8580.35,162109703,8300.6
10-MAY-2022,8554.05,8616.4,8483.75,8503.85,151384384,6941.45
11-MAY-2022,8496.8,8535.85,8330.85,8417.05,137631743,7228.44
12-MAY-2022,8355.75,8366.45,8275.9,8298.95,149563389,7890.29
13-MAY-2022,8379.45,8431.85,8290.5,8312.1,128774191,7011.06
16-MAY-2022,8346.1,8375.75,8273.05,8295.05,95857374,5190.96
17-MAY-2022,8332.4,8556.9,8323.7,8540.95,166603394,7914.51
18-MAY-2022,8565.1,8607.6,8501.25,8512.9,144169027,7593.8
19-MAY-2022,8361.75,8397.3,8253.85,8282.3,189730996,10512.79
20-MAY-2022,8406,8467.6,8395.4,8451.85,127976970,7648.86
23-MAY-2022,8456,8489.7,8375.35,8427.05,152792725,8055.43
24-MAY-2022,8438.7,8439.6,8268.15,8290.5,126596314,6696.73
25-MAY-2022,8321.2,8321.3,8141.2,8166.15,129452473,7465.94
26-MAY-2022,8184.15,8223.55,8099.8,8206.25,157505604,8605.74
27-MAY-2022,8289.15,8311.15,8221.5,8300.85,158925936,7262.67
30-MAY-2022,8368.75,8497.7,8363.1,8489.35,137237506,7074.11
31-MAY-2022,8475.05,8547.8,8421.5,8518.45,382152774,16804.57
01-JUN-2022,8543.7,8563.45,8420.7,8443.95,147427493,7057.19
02-JUN-2022,8422.2,8508,8384.1,8494.25,134199839,6881.84
03-JUN-2022,8560.65,8583.8,8475.1,8481.55,146186300,8141.27
06-JUN-2022,8451.25,8516.1,8375.05,8485.55,144858309,7001.31
07-JUN-2022,8426.05,8441.25,8360.95,8380.1,145047107,6267.65
08-JUN-2022,8403.6,8426.1,8323.35,8364.25,134278265,5913.82
09-JUN-2022,8320.95,8422,8288.15,8410.05,112297238,5091.38
10-JUN-2022,8302.05,8333,8287.05,8319.2,97861983,5835.34
13-JUN-2022,8176.7,8177.2,8058.75,8092.85,107928984,6089.2
14-JUN-2022,8050.3,8160.9,8046.7,8081.7,108698962,6451.49
15-JUN-2022,8094,8112.15,8030.3,8038,88006970,4722.73
16-JUN-2022,8107.65,8117.45,7844.9,7858.95,141422750,6650.03
17-JUN-2022,7809.45,7839.35,7735.95,7769.25,183737085,10052.8
20-JUN-2022,7766.35,7820.8,7700.65,7794.85,149958553,5887.61
21-JUN-2022,7843.3,8001.85,7835.55,7975.3,150073189,6245.11
22-JUN-2022,7922.35,7948.4,7856.95,7870.55,132955423,6725.96
23-JUN-2022,7884.8,7981.7,7878.25,7968.35,130777923,7189.15
24-JUN-2022,8023.1,8055.2,7962.7,7991.45,118394759,5901.3
27-JUN-2022,8105.8,8166.8,8083.05,8122.3,120650775,6610.57
28-JUN-2022,8097.85,8195.5,8057.9,8175.5,143929288,5856.42
29-JUN-2022,8090.55,8161.2,8078.5,8124.4,332689501,9371.6
30-JUN-2022,8110.45,8151.75,8050.6,8078.75,171511722,8322.35
01-JUL-2022,8046.4,8176.6,8024.4,8155.75,238920449,7131.01
04-JUL-2022,8140.55,8201.85,8075.45,8194.75,210742830,7499.2
05-JUL-2022,8230.8,8265.9,8148.3,8163,151940681,6854.45
06-JUL-2022,8161.65,8257.4,8130.05,8239.65,176390446,7700
07-JUL-2022,8295.5,8346.95,8287.35,8330.2,139221404,6320.8
08-JUL-2022,8384.6,8404.7,8357.2,8395.4,157847658,7074.42
11-JUL-2022,8339.2,8352,8259.6,8284.5,137580438,7566.47
12-JUL-2022,8237.85,8267.6,8177,8187.65,122319942,5815.58
13-JUL-2022,8223.75,8252.1,8190.2,8199.95,125798326,7024.84
14-JUL-2022,8235.85,8238.9,8086.4,8144.3,127282584,6541.67
15-JUL-2022,8187.1,8203.45,8111.8,8186.4,117947153,6910.03
18-JUL-2022,8257.05,8349.8,8251.3,8336.1,114076696,6568.58
19-JUL-2022,8288.35,8349.6,8284.9,8338.5,114083744,5309.98
20-JUL-2022,8419.55,8481.4,8397.5,8464.65,158072349,7762.52
21-JUL-2022,8467.6,8534.45,8434.2,8526,127739431,6965.39
22-JUL-2022,8548.15,8567.7,8464.7,8519.3,92641316,6054.96
25-JUL-2022,8487.1,8538.9,8484.6,8519.75,100878512,5656.3
26-JUL-2022,8512.85,8513.05,8387.05,8395.8,106261236,6299.06
27-JUL-2022,8389.85,8509.65,8380.75,8502.15,88073488,5225.95
28-JUL-2022,8575.2,8626.4,8533.05,8617.75,103323928,5748.76
29-JUL-2022,8688.5,8747.9,8677.3,8725.3,131507217,7150.56
01-AUG-2022,8767.6,8781.35,8703.3,8771.6,116858442,5837.83
02-AUG-2022,8767.9,8796.05,8712.75,8774.15,151611090,7062.22
03-AUG-2022,8770.1,8813.1,8728.55,8803.45,106843163,6347.76
04-AUG-2022,8849.3,8887.05,8751.05,8833.1,123287170,7042.92
05-AUG-2022,8852.5,8892.35,8843.55,8870.2,195379221,6868.07
08-AUG-2022,8879.25,8921.35,8843.55,8917.25,100798817,4928.91
10-AUG-2022,8922.45,8922.95,8846.75,8904.6,117108137,6362.22
11-AUG-2022,8995.05,9000.6,8916.7,8926.25,121193277,5541.48
12-AUG-2022,8926.85,8941.25,8903.15,8923.75,121971128,5357.76
16-AUG-2022,8968.45,8977.45,8923.15,8956.95,103431194,5064.09
17-AUG-2022,8970.7,9040.9,8960.55,9031.6,108092700,6430.65
18-AUG-2022,9014.25,9030.6,8978.4,9014.8,116045249,5777.04
19-AUG-2022,9028.7,9053.15,8951.75,8980.5,116471345,6041.52
22-AUG-2022,8948.65,8967.25,8862.9,8873.4,109426956,5574.19
23-AUG-2022,8797.15,8884.55,8784.55,8833.65,105791683,5562.98
24-AUG-2022,8826.55,8873.25,8792.9,8831.75,103829868,4581.9
25-AUG-2022,8875.5,8881.65,8760.45,8777.6,92261234,4909.44
26-AUG-2022,8841.85,8891.4,8824,8839.05,106237879,5056.64
29-AUG-2022,8644.85,8712.1,8602.3,8691.7,97941188,6479.21
30-AUG-2022,8746.75,8891,8740,8885,134406243,7595.77
01-SEP-2022,8778,8788,8717,8752.3,123437937,7524.46
02-SEP-2022,8791.35,8803.45,8720.45,8753.2,119000401,5983.37
05-SEP-2022,8760.35,8828.3,8755.1,8821.65,115293172,6205.97
06-SEP-2022,8833.25,8857.3,8762.2,8803.1,104690011,5240.1
07-SEP-2022,8742.35,8818.25,8742.25,8809.4,93475778,4842.01
08-SEP-2022,8869.8,8885.85,8822.95,8865.2,97763018,5198.87
09-SEP-2022,8918.5,8951.2,8877.3,8926.8,95455661,5315.9
12-SEP-2022,8968.85,9015.3,8965.1,8981.85,100929051,5463.18
13-SEP-2022,9021.75,9045.5,9007.2,9029.25,94929794,5558.65
14-SEP-2022,8858.35,8946.4,8853,8903.65,153025742,9603.4
15-SEP-2022,8929,8939,8825.45,8836.15,123822667,7152.07
16-SEP-2022,8793.8,8805.3,8614.7,8631.15,179829250,11926.35
19-SEP-2022,8654.95,8700.35,8592.4,8671,99518560,5344.83
