Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
01-JAN-2021,6849.3,6902.55,6847.45,6893.45,108163214,4753.1
04-JAN-2021,6935.9,7035.35,6914.35,7026.45,215607001,9095.09
05-JAN-2021,6990.85,7059.6,6978.65,7050.4,203986960,9846.43
06-JAN-2021,7069.3,7084.55,6961,7016,307617944,10976.52
07-JAN-2021,7075.55,7077.6,6981.75,6990.2,250905598,10573.87
08-JAN-2021,7064.85,7160.9,7051.7,7151.25,342280398,14936.32
11-JAN-2021,7257.85,7281.9,7209.85,7274.4,295135800,15907.11
12-JAN-2021,7274.7,7309.95,7240.75,7287.3,286962698,10940.52
13-JAN-2021,7310.65,7338.85,7260.65,7322.35,320431998,12563.72
14-JAN-2021,7303.6,7384.2,7242.8,7358.05,332988356,18137.35
15-JAN-2021,7354,7368.75,7229.55,7258.05,303551627,14504.37
18-JAN-2021,7262.4,7269.4,7134.85,7167.65,328023811,13759.71
19-JAN-2021,7204.6,7260.35,7204.4,7244.1,200554524,8902.2
20-JAN-2021,7254.25,7318.95,7248.95,7305.25,224011560,9930.19
21-JAN-2021,7348,7355.55,7219.5,7246.25,203748454,9361.55
22-JAN-2021,7224.05,7291.65,7216.95,7237.75,227364143,13733.83
25-JAN-2021,7284.05,7296.95,7174.05,7191.75,216797835,11786.15
27-JAN-2021,7200.15,7203.4,7103.25,7147.3,280987397,13601.94
28-JAN-2021,7078.1,7121.6,7011.8,7022.2,208827578,9798.83
29-JAN-2021,7075.7,7082.65,6866.7,6883.25,253557394,12863.89
01-FEB-2021,6910.35,7112.45,6849.25,7081.2,284484467,14831.97
02-FEB-2021,7181.85,7256.6,7156.4,7213.25,258930387,13852.43
03-FEB-2021,7247.55,7345.75,7192.4,7281.4,305410846,13749.27
04-FEB-2021,7292.05,7361.5,7278.7,7333.3,347330658,12259.65
05-FEB-2021,7373.35,7383.05,7262.05,7318.8,347861780,13101.31
08-FEB-2021,7373.85,7435.7,7352.45,7419.85,275901430,10507.25
09-FEB-2021,7429.85,7490.05,7354.25,7379.8,286659968,11867.41
10-FEB-2021,7384.3,7402.8,7320.2,7387.35,218564071,9063.63
11-FEB-2021,7379.85,7400.8,7359.3,7394.3,235154754,8185.84
12-FEB-2021,7410.75,7420.5,7314.75,7340.3,281278738,10987.58
15-FEB-2021,7382.85,7385.75,7310.85,7319.85,156471200,6983.21
16-FEB-2021,7351,7394.6,7308.55,7328.5,304151198,10969.02
17-FEB-2021,7316.45,7331.25,7274.35,7295,192512571,8778.89
18-FEB-2021,7299.4,7364.1,7296.65,7332.05,424097899,12496.71
19-FEB-2021,7333.7,7353.05,7254.4,7303,340573831,11929.92
22-FEB-2021,7316,7317,7112.6,7133.8,292812959,12242.45
23-FEB-2021,7171.85,7253.45,7136.8,7196.45,333902458,11896.18
24-FEB-2021,7207.85,7238.55,7159.25,7232.2,185004339,7238.78
25-FEB-2021,7280.85,7333.9,7274.35,7309.65,413216974,13755.23
26-FEB-2021,7220.9,7262.15,7047.25,7075.15,435750289,15971.18
01-MAR-2021,7141.95,7222.15,7123.55,7199.15,208772657,8293.36
02-MAR-2021,7248.45,7357.15,7218.7,7336.2,240998800,9847.06
03-MAR-2021,7409,7443.8,7362.8,7437.55,201541262,9302.45
04-MAR-2021,7356.55,7453.8,7347.7,7383.6,230015205,10781.79
05-MAR-2021,7355.25,7391.05,7279.15,7304.5,276991075,11478.62
08-MAR-2021,7354.45,7406.15,7333.6,7357.9,281631005,9837.61
09-MAR-2021,7381.7,7405.25,7275.5,7382.15,192327081,8842.79
10-MAR-2021,7445.25,7466.25,7410,7447.7,175181181,8951.73
12-MAR-2021,7477.05,7522,7387.8,7410.35,195894925,9644.13
15-MAR-2021,7414.45,7432.2,7330,7415.3,209413448,9092.09
16-MAR-2021,7442.05,7494.8,7431.05,7451.7,201393396,10155.57
17-MAR-2021,7482.6,7497.6,7365.5,7380.95,237158863,10274.18
18-MAR-2021,7440.95,7454.75,7223.95,7296.6,268867474,11607.88
19-MAR-2021,7265.95,7413.85,7187.65,7395.2,486028457,17949.69
22-MAR-2021,7406.7,7481.65,7360.2,7468.25,204242112,8790.77
23-MAR-2021,7481,7521.8,7426.7,7444.85,186565823,8725.55
24-MAR-2021,7389.7,7425.65,7318.4,7325.55,180071429,7587.68
25-MAR-2021,7310.6,7319.85,7161.4,7189.5,244337188,10236.27
26-MAR-2021,7264.65,7322.45,7231.7,7261.35,181348630,7966.04
30-MAR-2021,7317.85,7487.05,7309.65,7461.6,314050851,12329.11
31-MAR-2021,7448.75,7490.85,7417.35,7455.3,184969382,9311.99
01-APR-2021,7509.25,7547.35,7481.45,7540.8,192835666,10244.04
05-APR-2021,7528.9,7573.4,7413.05,7519.95,218172964,12563.97
06-APR-2021,7569.15,7591.75,7507.95,7546.1,169059608,8923.53
07-APR-2021,7549.95,7618.05,7533.6,7602.1,141644291,7648.16
08-APR-2021,7625.9,7702.2,7616.3,7658.05,223463644,12081.89
09-APR-2021,7694.4,7708.95,7645.55,7685,201886084,11383.2
