Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
01-JAN-2024,11614.2,11723.55,11606.9,11669.75,100804943,5637.1
02-JAN-2024,11677.1,11680.35,11543.05,11606.55,169604368,9288.84
03-JAN-2024,11567.2,11577.55,11484.25,11500.55,183905403,10731.72
04-JAN-2024,11554.75,11570.4,11497.6,11536.9,232406834,12696.73
05-JAN-2024,11573.85,11629.3,11550.45,11588.95,215418503,10414.77
08-JAN-2024,11606.55,11610.3,11460,11471.5,148676102,7217.38
09-JAN-2024,11573.15,11598.95,11479.65,11496.85,137705801,9252.05
10-JAN-2024,11484.8,11517.65,11426.2,11503.45,134381788,7277.97
11-JAN-2024,11546.05,11556,11473.45,11497.2,133551331,9272.3
12-JAN-2024,11655.45,11810.7,11629.55,11794.85,210395995,15699.01
15-JAN-2024,11952.4,11979.45,11880.4,11934.05,260953652,15503.65
16-JAN-2024,11917.35,11923.85,11807.15,11877.8,193477350,9702.47
17-JAN-2024,11743.75,11870.1,11737.3,11767.1,252612203,15310.3
18-JAN-2024,11732.8,11772.3,11605.7,11748.45,216334108,11511.69
19-JAN-2024,11833.15,11911.2,11814.05,11890,202415696,11199.52
20-JAN-2024,11945.55,11962,11849.1,11861.85,109569687,5171
23-JAN-2024,12007.1,12017.8,11704.6,11737.1,254216067,16982.17
24-JAN-2024,11789.35,11880.5,11719,11864.4,239386664,14424.73
25-JAN-2024,11860.6,11860.6,11756.35,11824,256675355,15405.09
29-JAN-2024,11871.15,11929.45,11840.25,11907.9,238900119,11491.08
30-JAN-2024,11927.55,11983.65,11824.5,11839.3,243596081,11882.39
31-JAN-2024,11853.5,11990.85,11811.5,11972.4,253774222,14958.08
01-FEB-2024,11994.25,12064.95,11945.9,11970.4,210085486,11509.59
02-FEB-2024,12046.1,12272,12045.05,12145.9,287022146,13963.44
05-FEB-2024,12175.8,12244.15,12108.25,12141.4,290279236,12855.53
06-FEB-2024,12171.75,12305.85,12114.2,12292.8,237684415,13036.96
07-FEB-2024,12349.5,12350.35,12211.8,12247.35,238615858,13111.63
08-FEB-2024,12283.35,12329.8,12166.7,12194.7,353421534,19268.66
09-FEB-2024,12198.75,12244.95,12100.7,12229.2,240920360,13331.34
12-FEB-2024,12244.8,12278.5,12085.8,12112.2,207370949,11313.13
13-FEB-2024,12138.1,12187.45,12039.85,12172.75,266723029,14115.29
14-FEB-2024,12076.8,12265.6,12023.6,12249.05,221938670,12721.93
15-FEB-2024,12302.45,12340.6,12241.1,12306.8,231021404,12193.06
16-FEB-2024,12365.8,12411.1,12327.3,12368.2,,
19-FEB-2024,12395.7,12474.15,12357.85,12420.45,140524689,8825.1
20-FEB-2024,12393.35,12401.2,12313.15,12376.5,197941038,10780.33
21-FEB-2024,12395.7,12418.75,12254.7,12280,262563986,12826.23
22-FEB-2024,12333.45,12482.5,12216.15,12462.3,219027845,13238.54
23-FEB-2024,12533.25,12537.15,12390.3,12405.95,142689244,9546.54
26-FEB-2024,12383.85,12392.95,12282.2,12323.95,128364402,7212.68
27-FEB-2024,12308.9,12393.3,12308.85,12380.8,158816136,9634.23
28-FEB-2024,12390.85,12423.65,12246.8,12272.6,120588303,7397.01
29-FEB-2024,12250,12337.3,12194.55,12284.55,217126276,15066.96
01-MAR-2024,12334.25,12459.5,12328.5,12430.65,250341077,11513.39
02-MAR-2024,12480.05,12490.05,12457.9,12470,29355231,904.04
04-MAR-2024,12484.8,12529.4,12472.85,12488.8,213715364,10153.04
05-MAR-2024,12455.15,12478.5,12383.3,12433.15,161923568,9475.33
06-MAR-2024,12405.25,12511.6,12311.2,12494.2,199772257,12170.82
07-MAR-2024,12507.7,12561,12468.85,12545.95,253855176,12362.35
11-MAR-2024,12562.05,12570.9,12421.8,12441.9,180099825,10642.52
12-MAR-2024,12423.85,12480,12353.8,12401.8,190471208,12155.8
13-MAR-2024,12501.3,12515.1,12190.75,12254.1,358023982,18077.27
14-MAR-2024,12243.9,12389.95,12177.85,12377.45,284904481,14152.65
15-MAR-2024,12327,12361.95,12220.05,12299.4,433810274,25527.1
18-MAR-2024,12280.35,12339.2,12225.45,12267.25,275089279,9773.52
19-MAR-2024,12198.5,12214.75,12052.1,12063.2,244195110,13973.59
20-MAR-2024,12075.7,12134.15,12009.05,12086.6,204251550,10843.93
21-MAR-2024,12179.3,12228.25,12139.95,12192.95,247374207,13802.44
22-MAR-2024,12095.65,12213.9,12025.5,12173.1,259581296,16534.26
26-MAR-2024,12084.95,12162.5,12084.45,12130.2,193675687,11589.68
27-MAR-2024,12156.1,12172.45,12056.2,12076.35,271685350,15914.59
28-MAR-2024,12106,12310.2,12106,12211.75,259474686,17032.55
01-APR-2024,12298.9,12321.55,12261.95,12285.85,169630901,8464.84
02-APR-2024,12265.75,12277.2,12216.6,12244.55,183552275,10717.92
03-APR-2024,12216.3,12310.4,12195.85,12266.25,201919396,12641.46
04-APR-2024,12347,12355.45,12172.25,12275.1,254153610,15687.34
05-APR-2024,12243.25,12285.8,12202.75,12271.6,148655387,9087.44
08-APR-2024,12303.85,12342.7,12292.25,12322.5,149780944,8620.4
09-APR-2024,12372.5,12429.9,12323.65,12341.9,161045992,9138.09
10-APR-2024,12389.8,12467.05,12360.95,12449.9,186318131,10448.7
12-APR-2024,12421.15,12458.15,12322.6,12330.55,232577649,14328.76
15-APR-2024,12273.95,12291.9,12197.35,12204.9,266309444,13860.75
16-APR-2024,12114.85,12162.15,12027.75,12055.15,236923544,13812.69
18-APR-2024,12120.55,12160.45,11941.75,11963.25,302636051,17997.76
19-APR-2024,11863.75,12019.4,11826.25,11989.1,226973527,14592.77
22-APR-2024,12070,12131.05,12015.25,12106.35,178912784,9995.51
23-APR-2024,12175.45,12193.35,12121.85,12167.3,131436456,8369.64
24-APR-2024,12201.25,12210.85,12163.95,12181.95,153953204,7900.76
25-APR-2024,12156.4,12406.55,12151.55,12377.7,251820064,16782.82
26-APR-2024,12418.25,12448.55,12314.2,12337.35,215456543,14303.89
