"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 250","18 Aug 2020","4725.05","4765.85","4718.75","4758.75"
"NIFTY SMALLCAP 250","17 Aug 2020","4702.25","4704.95","4644.00","4697.75"
"NIFTY SMALLCAP 250","14 Aug 2020","4716.15","4724.50","4614.50","4650.85"
"NIFTY SMALLCAP 250","13 Aug 2020","4676.55","4699.65","4675.05","4687.15"
"NIFTY SMALLCAP 250","12 Aug 2020","4626.55","4649.15","4606.00","4644.55"
"NIFTY SMALLCAP 250","11 Aug 2020","4654.15","4665.35","4624.70","4628.75"
"NIFTY SMALLCAP 250","10 Aug 2020","4579.40","4619.55","4577.20","4614.30"
"NIFTY SMALLCAP 250","07 Aug 2020","4519.05","4550.00","4515.25","4542.80"
"NIFTY SMALLCAP 250","06 Aug 2020","4498.70","4526.45","4492.10","4505.70"
"NIFTY SMALLCAP 250","05 Aug 2020","4463.00","4486.55","4454.20","4475.80"
"NIFTY SMALLCAP 250","04 Aug 2020","4402.90","4438.50","4390.55","4433.25"
"NIFTY SMALLCAP 250","03 Aug 2020","4331.45","4379.60","4325.95","4367.90"
"NIFTY SMALLCAP 250","31 Jul 2020","4302.35","4328.65","4276.90","4320.40"
"NIFTY SMALLCAP 250","30 Jul 2020","4330.00","4345.80","4278.60","4287.65"
"NIFTY SMALLCAP 250","29 Jul 2020","4331.70","4361.20","4308.90","4316.75"
"NIFTY SMALLCAP 250","28 Jul 2020","4288.20","4316.25","4284.35","4312.60"
"NIFTY SMALLCAP 250","27 Jul 2020","4328.55","4332.50","4256.90","4269.00"
"NIFTY SMALLCAP 250","24 Jul 2020","4305.70","4318.00","4274.85","4306.10"
"NIFTY SMALLCAP 250","23 Jul 2020","4298.60","4329.95","4296.95","4318.40"
"NIFTY SMALLCAP 250","22 Jul 2020","4317.30","4320.00","4264.10","4287.15"
"NIFTY SMALLCAP 250","21 Jul 2020","4313.45","4323.40","4291.80","4294.90"
"NIFTY SMALLCAP 250","20 Jul 2020","4269.50","4285.10","4261.35","4279.40"
"NIFTY SMALLCAP 250","17 Jul 2020","4204.15","4243.55","4202.25","4239.95"
"NIFTY SMALLCAP 250","16 Jul 2020","4202.85","4210.45","4143.70","4184.80"
"NIFTY SMALLCAP 250","15 Jul 2020","4221.20","4253.25","4178.40","4187.75"
"NIFTY SMALLCAP 250","14 Jul 2020","4238.65","4241.20","4155.25","4190.50"
"NIFTY SMALLCAP 250","13 Jul 2020","4278.10","4286.55","4230.00","4245.90"
"NIFTY SMALLCAP 250","10 Jul 2020","4254.15","4283.40","4226.95","4246.20"
"NIFTY SMALLCAP 250","09 Jul 2020","4248.25","4265.75","4244.75","4260.10"
"NIFTY SMALLCAP 250","08 Jul 2020","4260.85","4280.15","4217.55","4224.95"
"NIFTY SMALLCAP 250","07 Jul 2020","4227.85","4244.25","4200.60","4236.50"
"NIFTY SMALLCAP 250","06 Jul 2020","4176.20","4209.90","4171.25","4207.45"
"NIFTY SMALLCAP 250","03 Jul 2020","4155.90","4160.50","4126.50","4142.15"
"NIFTY SMALLCAP 250","02 Jul 2020","4128.45","4140.30","4119.00","4130.80"
"NIFTY SMALLCAP 250","01 Jul 2020","4078.70","4100.00","4058.75","4095.45"
"NIFTY SMALLCAP 250","30 Jun 2020","4124.80","4130.85","4056.05","4067.25"
"NIFTY SMALLCAP 250","29 Jun 2020","4151.65","4151.80","4076.00","4097.85"
"NIFTY SMALLCAP 250","26 Jun 2020","4166.30","4178.25","4141.30","4148.50"
"NIFTY SMALLCAP 250","25 Jun 2020","4082.85","4131.50","4064.55","4125.55"
"NIFTY SMALLCAP 250","24 Jun 2020","4217.15","4227.40","4105.80","4110.30"
"NIFTY SMALLCAP 250","23 Jun 2020","4151.45","4171.80","4112.80","4169.05"
"NIFTY SMALLCAP 250","22 Jun 2020","4078.50","4111.05","4071.25","4105.40"
"NIFTY SMALLCAP 250","19 Jun 2020","3998.85","4030.65","3988.80","4026.80"
"NIFTY SMALLCAP 250","18 Jun 2020","3918.40","3962.55","3917.40","3959.90"
"NIFTY SMALLCAP 250","17 Jun 2020","3882.35","3919.85","3873.10","3904.80"
"NIFTY SMALLCAP 250","16 Jun 2020","3949.15","3957.80","3821.50","3881.70"
"NIFTY SMALLCAP 250","15 Jun 2020","3899.70","3922.20","3863.85","3884.65"
"NIFTY SMALLCAP 250","12 Jun 2020","3720.55","3874.90","3720.50","3871.30"
"NIFTY SMALLCAP 250","11 Jun 2020","3934.30","3955.25","3870.35","3876.85"
"NIFTY SMALLCAP 250","10 Jun 2020","3906.85","3926.10","3882.10","3920.90"
"NIFTY SMALLCAP 250","09 Jun 2020","3966.80","3971.80","3870.25","3888.85"
"NIFTY SMALLCAP 250","08 Jun 2020","3974.10","3987.15","3920.35","3931.30"
"NIFTY SMALLCAP 250","05 Jun 2020","3825.00","3893.00","3823.70","3887.70"
"NIFTY SMALLCAP 250","04 Jun 2020","3809.80","3824.35","3751.90","3781.40"
"NIFTY SMALLCAP 250","03 Jun 2020","3795.95","3822.30","3769.85","3781.45"
"NIFTY SMALLCAP 250","02 Jun 2020","3694.00","3736.95","3681.05","3733.15"
"NIFTY SMALLCAP 250","01 Jun 2020","3601.65","3666.70","3600.10","3651.95"
"NIFTY SMALLCAP 250","29 May 2020","3503.05","3555.55","3494.95","3538.75"
"NIFTY SMALLCAP 250","28 May 2020","3464.65","3501.65","3464.50","3498.40"
"NIFTY SMALLCAP 250","27 May 2020","3442.15","3446.45","3408.60","3440.75"
"NIFTY SMALLCAP 250","26 May 2020","3429.95","3436.10","3406.75","3422.70"
"NIFTY SMALLCAP 250","22 May 2020","3421.60","3439.40","3386.50","3402.05"
"NIFTY SMALLCAP 250","21 May 2020","3407.10","3440.30","3407.10","3416.35"
"NIFTY SMALLCAP 250","20 May 2020","3357.60","3396.75","3356.45","3394.00"
"NIFTY SMALLCAP 250","19 May 2020","3384.75","3391.45","3349.00","3352.50"
"NIFTY SMALLCAP 250","18 May 2020","3478.05","3481.65","3345.45","3352.50"
"NIFTY SMALLCAP 250","15 May 2020","3478.45","3480.65","3449.85","3461.15"
"NIFTY SMALLCAP 250","14 May 2020","3474.95","3494.50","3451.15","3458.80"
"NIFTY SMALLCAP 250","13 May 2020","3542.70","3542.70","3462.80","3490.80"
"NIFTY SMALLCAP 250","12 May 2020","3436.20","3442.10","3375.40","3412.60"
"NIFTY SMALLCAP 250","11 May 2020","3492.40","3499.60","3439.30","3440.30"
"NIFTY SMALLCAP 250","08 May 2020","3517.05","3528.20","3451.30","3453.40"
"NIFTY SMALLCAP 250","07 May 2020","3476.70","3503.20","3472.45","3479.50"
"NIFTY SMALLCAP 250","06 May 2020","3481.55","3489.40","3437.05","3472.65"
"NIFTY SMALLCAP 250","05 May 2020","3536.55","3558.85","3457.20","3459.05"
"NIFTY SMALLCAP 250","04 May 2020","3544.85","3548.50","3487.50","3502.00"
"NIFTY SMALLCAP 250","30 Apr 2020","3649.90","3664.50","3609.95","3615.75"
"NIFTY SMALLCAP 250","29 Apr 2020","3589.30","3602.55","3572.85","3590.55"
"NIFTY SMALLCAP 250","28 Apr 2020","3580.40","3585.65","3524.95","3558.70"
"NIFTY SMALLCAP 250","27 Apr 2020","3552.45","3566.30","3531.85","3533.00"
"NIFTY SMALLCAP 250","24 Apr 2020","3555.90","3556.10","3499.20","3504.30"
"NIFTY SMALLCAP 250","23 Apr 2020","3562.10","3592.55","3553.85","3570.75"
"NIFTY SMALLCAP 250","22 Apr 2020","3509.30","3530.05","3462.65","3523.50"
"NIFTY SMALLCAP 250","21 Apr 2020","3584.85","3588.95","3492.50","3506.75"
"NIFTY SMALLCAP 250","20 Apr 2020","3676.00","3676.00","3628.65","3633.45"
"NIFTY SMALLCAP 250","17 Apr 2020","3613.35","3617.75","3564.55","3609.65"
"NIFTY SMALLCAP 250","16 Apr 2020","3450.65","3515.40","3439.75","3504.25"
"NIFTY SMALLCAP 250","15 Apr 2020","3453.20","3511.70","3411.85","3434.65"
"NIFTY SMALLCAP 250","13 Apr 2020","3461.40","3463.25","3336.20","3398.40"
"NIFTY SMALLCAP 250","09 Apr 2020","3382.50","3414.90","3378.45","3412.70"
"NIFTY SMALLCAP 250","08 Apr 2020","3268.50","3369.55","3252.35","3299.60"
"NIFTY SMALLCAP 250","07 Apr 2020","3243.90","3255.00","3208.65","3244.50"
"NIFTY SMALLCAP 250","03 Apr 2020","3199.65","3201.95","3128.25","3135.40"
"NIFTY SMALLCAP 250","01 Apr 2020","3223.10","3224.85","3153.45","3170.30"
"NIFTY SMALLCAP 250","31 Mar 2020","3175.75","3209.50","3142.60","3201.60"
"NIFTY SMALLCAP 250","30 Mar 2020","3124.00","3145.80","3064.60","3101.10"
"NIFTY SMALLCAP 250","27 Mar 2020","3247.50","3301.05","3157.40","3174.85"
"NIFTY SMALLCAP 250","26 Mar 2020","3082.95","3215.55","3063.25","3147.20"
"NIFTY SMALLCAP 250","25 Mar 2020","2920.15","3049.80","2913.45","3041.55"
"NIFTY SMALLCAP 250","24 Mar 2020","3068.05","3106.25","2867.40","2967.45"
"NIFTY SMALLCAP 250","23 Mar 2020","3126.00","3186.30","2993.80","2996.40"
"NIFTY SMALLCAP 250","20 Mar 2020","3362.20","3475.05","3327.05","3421.00"
"NIFTY SMALLCAP 250","19 Mar 2020","3365.10","3415.85","3244.55","3345.90"
"NIFTY SMALLCAP 250","18 Mar 2020","3795.60","3826.70","3513.90","3531.15"
"NIFTY SMALLCAP 250","17 Mar 2020","3836.15","3877.85","3753.80","3760.20"
"NIFTY SMALLCAP 250","16 Mar 2020","3923.40","3936.75","3835.35","3849.90"
"NIFTY SMALLCAP 250","13 Mar 2020","3667.10","4093.65","3471.50","4070.90"
"NIFTY SMALLCAP 250","12 Mar 2020","4228.40","4245.95","4001.95","4043.40"
"NIFTY SMALLCAP 250","11 Mar 2020","4428.30","4512.75","4417.45","4436.10"
"NIFTY SMALLCAP 250","09 Mar 2020","4563.70","4571.80","4405.25","4448.45"
"NIFTY SMALLCAP 250","06 Mar 2020","4598.50","4672.25","4568.40","4665.95"
"NIFTY SMALLCAP 250","05 Mar 2020","4782.20","4806.90","4742.75","4775.95"
"NIFTY SMALLCAP 250","04 Mar 2020","4852.55","4862.80","4687.85","4754.95"
"NIFTY SMALLCAP 250","03 Mar 2020","4825.65","4859.55","4765.50","4830.20"
"NIFTY SMALLCAP 250","02 Mar 2020","4901.55","4949.15","4746.25","4774.90"
"NIFTY SMALLCAP 250","28 Feb 2020","4902.70","4908.35","4816.15","4831.05"
"NIFTY SMALLCAP 250","27 Feb 2020","5068.45","5074.50","4966.75","5022.55"
"NIFTY SMALLCAP 250","26 Feb 2020","5083.60","5113.90","5058.25","5072.25"
"NIFTY SMALLCAP 250","25 Feb 2020","5136.90","5160.30","5087.85","5102.35"
"NIFTY SMALLCAP 250","24 Feb 2020","5179.25","5196.70","5112.20","5116.25"
"NIFTY SMALLCAP 250","20 Feb 2020","5192.60","5231.15","5185.10","5203.65"
"NIFTY SMALLCAP 250","19 Feb 2020","5138.55","5189.60","5138.40","5183.20"
"NIFTY SMALLCAP 250","18 Feb 2020","5135.15","5138.20","5049.70","5113.80"
"NIFTY SMALLCAP 250","17 Feb 2020","5210.50","5215.30","5135.55","5139.90"
"NIFTY SMALLCAP 250","14 Feb 2020","5225.95","5241.15","5191.75","5197.65"
"NIFTY SMALLCAP 250","13 Feb 2020","5230.95","5233.15","5205.25","5210.90"
"NIFTY SMALLCAP 250","12 Feb 2020","5249.35","5249.75","5206.75","5217.50"
"NIFTY SMALLCAP 250","11 Feb 2020","5256.85","5267.40","5221.75","5228.40"
"NIFTY SMALLCAP 250","10 Feb 2020","5274.30","5278.70","5219.70","5224.55"
"NIFTY SMALLCAP 250","07 Feb 2020","5260.95","5264.90","5242.95","5259.25"
"NIFTY SMALLCAP 250","06 Feb 2020","5216.60","5249.35","5215.95","5239.75"
"NIFTY SMALLCAP 250","05 Feb 2020","5171.70","5211.90","5169.70","5198.40"
"NIFTY SMALLCAP 250","04 Feb 2020","5098.00","5159.65","5096.55","5157.95"
"NIFTY SMALLCAP 250","03 Feb 2020","5045.05","5088.35","5015.40","5066.05"
"NIFTY SMALLCAP 250","01 Feb 2020","5196.75","5240.85","5058.95","5069.95"
"NIFTY SMALLCAP 250","31 Jan 2020","5228.65","5236.90","5190.00","5200.75"
"NIFTY SMALLCAP 250","30 Jan 2020","5272.75","5275.05","5194.15","5203.95"
"NIFTY SMALLCAP 250","29 Jan 2020","5292.55","5305.80","5261.75","5266.55"
"NIFTY SMALLCAP 250","28 Jan 2020","5297.80","5314.65","5245.50","5263.95"
"NIFTY SMALLCAP 250","27 Jan 2020","5270.75","5310.40","5262.45","5276.10"
"NIFTY SMALLCAP 250","24 Jan 2020","5261.90","5286.20","5242.95","5280.00"
"NIFTY SMALLCAP 250","23 Jan 2020","5229.95","5254.85","5224.50","5252.25"
"NIFTY SMALLCAP 250","22 Jan 2020","5258.05","5266.95","5212.45","5218.75"
"NIFTY SMALLCAP 250","21 Jan 2020","5216.70","5247.15","5204.30","5226.30"
"NIFTY SMALLCAP 250","20 Jan 2020","5285.80","5289.10","5221.30","5226.30"
"NIFTY SMALLCAP 250","17 Jan 2020","5250.15","5260.30","5236.25","5253.75"
"NIFTY SMALLCAP 250","16 Jan 2020","5215.25","5242.30","5214.35","5233.95"
"NIFTY SMALLCAP 250","15 Jan 2020","5149.55","5200.85","5136.50","5195.90"
"NIFTY SMALLCAP 250","14 Jan 2020","5133.60","5153.55","5127.55","5147.55"
"NIFTY SMALLCAP 250","13 Jan 2020","5090.35","5122.75","5089.05","5119.65"
"NIFTY SMALLCAP 250","10 Jan 2020","5062.85","5096.85","5052.30","5071.20"
"NIFTY SMALLCAP 250","09 Jan 2020","5003.90","5040.65","5003.65","5037.25"
"NIFTY SMALLCAP 250","08 Jan 2020","4889.80","4949.95","4883.60","4945.65"
"NIFTY SMALLCAP 250","07 Jan 2020","4925.75","4974.75","4925.35","4946.35"
"NIFTY SMALLCAP 250","06 Jan 2020","4964.90","4966.90","4876.70","4887.90"
"NIFTY SMALLCAP 250","03 Jan 2020","4980.45","5002.00","4969.85","4983.10"
"NIFTY SMALLCAP 250","02 Jan 2020","4910.85","4975.00","4908.65","4971.55"
"NIFTY SMALLCAP 250","01 Jan 2020","4870.30","4896.50","4869.65","4892.70"
"NIFTY SMALLCAP 250","31 Dec 2019","4845.10","4861.90","4835.45","4857.40"
"NIFTY SMALLCAP 250","30 Dec 2019","4812.90","4837.05","4812.15","4834.30"
"NIFTY SMALLCAP 250","27 Dec 2019","4774.15","4799.15","4771.25","4795.30"
"NIFTY SMALLCAP 250","26 Dec 2019","4758.30","4768.15","4749.20","4756.15"
"NIFTY SMALLCAP 250","24 Dec 2019","4752.70","4758.45","4737.40","4743.40"
"NIFTY SMALLCAP 250","23 Dec 2019","4738.45","4750.75","4733.10","4741.45"
"NIFTY SMALLCAP 250","20 Dec 2019","4745.70","4757.50","4736.90","4741.10"
"NIFTY SMALLCAP 250","19 Dec 2019","4740.55","4744.90","4728.55","4737.85"
"NIFTY SMALLCAP 250","18 Dec 2019","4745.75","4756.30","4727.75","4738.05"
"NIFTY SMALLCAP 250","17 Dec 2019","4719.70","4738.80","4713.90","4736.85"
"NIFTY SMALLCAP 250","16 Dec 2019","4722.65","4725.25","4700.00","4704.15"
"NIFTY SMALLCAP 250","13 Dec 2019","4684.30","4709.75","4683.75","4707.25"
"NIFTY SMALLCAP 250","12 Dec 2019","4656.20","4672.40","4647.30","4668.20"
"NIFTY SMALLCAP 250","11 Dec 2019","4663.05","4668.30","4625.60","4642.90"
"NIFTY SMALLCAP 250","10 Dec 2019","4703.00","4705.05","4646.90","4655.95"
"NIFTY SMALLCAP 250","09 Dec 2019","4736.80","4741.90","4694.80","4699.40"
"NIFTY SMALLCAP 250","06 Dec 2019","4796.85","4799.70","4721.25","4732.00"
"NIFTY SMALLCAP 250","05 Dec 2019","4786.50","4792.75","4766.50","4781.35"
"NIFTY SMALLCAP 250","04 Dec 2019","4748.50","4780.35","4733.35","4775.00"
"NIFTY SMALLCAP 250","03 Dec 2019","4804.30","4807.05","4745.20","4757.75"
"NIFTY SMALLCAP 250","02 Dec 2019","4833.65","4839.05","4791.95","4795.85"
"NIFTY SMALLCAP 250","29 Nov 2019","4810.15","4839.65","4806.05","4831.05"
"NIFTY SMALLCAP 250","28 Nov 2019","4777.25","4799.40","4773.45","4797.05"
"NIFTY SMALLCAP 250","27 Nov 2019","4768.20","4779.90","4756.25","4767.60"
"NIFTY SMALLCAP 250","26 Nov 2019","4803.35","4816.50","4756.15","4764.50"
"NIFTY SMALLCAP 250","25 Nov 2019","4759.10","4787.90","4751.35","4785.45"
"NIFTY SMALLCAP 250","22 Nov 2019","4754.80","4758.25","4735.35","4744.35"
"NIFTY SMALLCAP 250","21 Nov 2019","4773.65","4779.30","4741.50","4743.55"
"NIFTY SMALLCAP 250","20 Nov 2019","4767.80","4773.95","4752.60","4757.80"
"NIFTY SMALLCAP 250","19 Nov 2019","4751.45","4764.00","4747.90","4755.05"
"NIFTY SMALLCAP 250","18 Nov 2019","4748.85","4758.05","4735.95","4742.30"
"NIFTY SMALLCAP 250","15 Nov 2019","4747.40","4756.25","4730.35","4733.65"
"NIFTY SMALLCAP 250","14 Nov 2019","4753.30","4756.05","4718.30","4739.50"
"NIFTY SMALLCAP 250","13 Nov 2019","4781.60","4786.35","4728.15","4739.65"
"NIFTY SMALLCAP 250","11 Nov 2019","4783.65","4787.55","4768.90","4778.35"
"NIFTY SMALLCAP 250","08 Nov 2019","4803.55","4821.30","4769.20","4774.25"
"NIFTY SMALLCAP 250","07 Nov 2019","4797.60","4807.95","4782.70","4796.40"
"NIFTY SMALLCAP 250","06 Nov 2019","4814.50","4814.50","4766.85","4772.15"
"NIFTY SMALLCAP 250","05 Nov 2019","4855.50","4860.20","4783.50","4794.30"
"NIFTY SMALLCAP 250","04 Nov 2019","4846.20","4869.95","4833.05","4839.00"
"NIFTY SMALLCAP 250","01 Nov 2019","4813.60","4831.20","4807.60","4817.60"
"NIFTY SMALLCAP 250","31 Oct 2019","4780.25","4806.50","4779.60","4789.75"
"NIFTY SMALLCAP 250","30 Oct 2019","4751.05","4765.50","4743.10","4756.85"
"NIFTY SMALLCAP 250","29 Oct 2019","4703.90","4734.30","4690.95","4726.80"
"NIFTY SMALLCAP 250","27 Oct 2019","4674.90","4701.45","4672.80","4698.15"
"NIFTY SMALLCAP 250","25 Oct 2019","4675.15","4679.85","4635.00","4645.80"
"NIFTY SMALLCAP 250","24 Oct 2019","4710.35","4717.80","4658.90","4664.75"
"NIFTY SMALLCAP 250","23 Oct 2019","4694.60","4700.40","4666.00","4687.40"
"NIFTY SMALLCAP 250","22 Oct 2019","4656.25","4695.95","4655.00","4681.85"
"NIFTY SMALLCAP 250","18 Oct 2019","4569.70","4649.55","4568.70","4643.20"
"NIFTY SMALLCAP 250","17 Oct 2019","4520.60","4561.20","4513.95","4557.70"
"NIFTY SMALLCAP 250","16 Oct 2019","4524.70","4539.65","4507.60","4513.80"
"NIFTY SMALLCAP 250","15 Oct 2019","4519.70","4522.00","4500.60","4504.80"
"NIFTY SMALLCAP 250","14 Oct 2019","4520.05","4531.55","4502.20","4507.55"
"NIFTY SMALLCAP 250","11 Oct 2019","4502.70","4528.25","4477.35","4506.85"
"NIFTY SMALLCAP 250","10 Oct 2019","4510.35","4518.60","4488.05","4492.55"
"NIFTY SMALLCAP 250","09 Oct 2019","4495.30","4518.55","4469.45","4515.85"
"NIFTY SMALLCAP 250","07 Oct 2019","4542.85","4547.15","4483.95","4488.40"
"NIFTY SMALLCAP 250","04 Oct 2019","4601.30","4606.75","4531.10","4535.90"
"NIFTY SMALLCAP 250","03 Oct 2019","4591.85","4604.95","4551.50","4576.85"
"NIFTY SMALLCAP 250","01 Oct 2019","4695.40","4699.55","4538.60","4598.05"
"NIFTY SMALLCAP 250","30 Sep 2019","4739.60","4743.70","4653.25","4677.40"
"NIFTY SMALLCAP 250","27 Sep 2019","4771.95","4787.30","4723.80","4730.80"
"NIFTY SMALLCAP 250","26 Sep 2019","4755.45","4778.45","4751.15","4766.50"
"NIFTY SMALLCAP 250","25 Sep 2019","4826.60","4826.85","4732.45","4742.85"
"NIFTY SMALLCAP 250","24 Sep 2019","4835.25","4848.15","4805.30","4820.85"
"NIFTY SMALLCAP 250","23 Sep 2019","4743.10","4823.30","4740.50","4819.90"
"NIFTY SMALLCAP 250","20 Sep 2019","4524.80","4696.30","4490.25","4668.95"
"NIFTY SMALLCAP 250","19 Sep 2019","4586.85","4586.90","4498.45","4512.65"
"NIFTY SMALLCAP 250","18 Sep 2019","4600.55","4613.45","4565.60","4577.80"
"NIFTY SMALLCAP 250","17 Sep 2019","4676.75","4684.25","4563.30","4571.20"
"NIFTY SMALLCAP 250","16 Sep 2019","4625.60","4668.40","4612.85","4664.15"
"NIFTY SMALLCAP 250","13 Sep 2019","4634.90","4650.70","4604.95","4646.10"
"NIFTY SMALLCAP 250","12 Sep 2019","4630.05","4661.80","4615.40","4618.60"
"NIFTY SMALLCAP 250","11 Sep 2019","4557.70","4615.35","4556.25","4608.35"
"NIFTY SMALLCAP 250","09 Sep 2019","4495.45","4543.15","4490.30","4537.45"
"NIFTY SMALLCAP 250","06 Sep 2019","4463.65","4510.70","4463.25","4505.05"
"NIFTY SMALLCAP 250","05 Sep 2019","4430.65","4460.70","4430.65","4456.30"
"NIFTY SMALLCAP 250","04 Sep 2019","4414.75","4430.25","4395.25","4426.25"
"NIFTY SMALLCAP 250","03 Sep 2019","4457.90","4465.85","4407.30","4416.20"
"NIFTY SMALLCAP 250","30 Aug 2019","4442.05","4481.60","4434.90","4479.00"
"NIFTY SMALLCAP 250","29 Aug 2019","4465.85","4470.45","4427.10","4438.85"
"NIFTY SMALLCAP 250","28 Aug 2019","4504.30","4526.45","4457.20","4476.55"
"NIFTY SMALLCAP 250","27 Aug 2019","4452.20","4505.30","4449.95","4500.25"
"NIFTY SMALLCAP 250","26 Aug 2019","4436.90","4437.45","4338.85","4433.50"
"NIFTY SMALLCAP 250","23 Aug 2019","4298.30","4347.85","4242.55","4343.75"
"NIFTY SMALLCAP 250","22 Aug 2019","4394.50","4397.45","4313.90","4316.45"
"NIFTY SMALLCAP 250","21 Aug 2019","4484.00","4488.00","4407.15","4412.50"
"NIFTY SMALLCAP 250","20 Aug 2019","4521.75","4529.05","4480.80","4493.45"
"NIFTY SMALLCAP 250","19 Aug 2019","4510.05","4536.10","4507.05","4526.05"
"NIFTY SMALLCAP 250","16 Aug 2019","4488.70","4507.40","4455.15","4502.25"
"NIFTY SMALLCAP 250","14 Aug 2019","4490.70","4501.70","4472.50","4495.65"
"NIFTY SMALLCAP 250","13 Aug 2019","4554.75","4562.00","4475.30","4480.60"
"NIFTY SMALLCAP 250","09 Aug 2019","4522.05","4567.20","4521.95","4546.45"
"NIFTY SMALLCAP 250","08 Aug 2019","4478.85","4514.45","4464.55","4506.65"
"NIFTY SMALLCAP 250","07 Aug 2019","4488.30","4522.10","4465.95","4471.55"
"NIFTY SMALLCAP 250","06 Aug 2019","4377.20","4483.65","4377.10","4478.85"
"NIFTY SMALLCAP 250","05 Aug 2019","4461.60","4462.95","4367.35","4405.50"
"NIFTY SMALLCAP 250","02 Aug 2019","4484.90","4524.30","4449.35","4496.85"
"NIFTY SMALLCAP 250","01 Aug 2019","4561.30","4594.50","4497.00","4523.55"
"NIFTY SMALLCAP 250","31 Jul 2019","4544.80","4588.40","4501.00","4581.60"
"NIFTY SMALLCAP 250","30 Jul 2019","4671.60","4688.85","4560.90","4567.55"
"NIFTY SMALLCAP 250","29 Jul 2019","4725.05","4731.95","4673.65","4678.00"
"NIFTY SMALLCAP 250","26 Jul 2019","4711.65","4730.60","4696.60","4726.45"
"NIFTY SMALLCAP 250","25 Jul 2019","4729.80","4758.70","4719.00","4724.40"
"NIFTY SMALLCAP 250","24 Jul 2019","4796.25","4805.35","4733.45","4737.80"
"NIFTY SMALLCAP 250","23 Jul 2019","4777.90","4801.25","4774.00","4797.50"
"NIFTY SMALLCAP 250","22 Jul 2019","4821.15","4824.45","4748.80","4772.40"
"NIFTY SMALLCAP 250","19 Jul 2019","4933.25","4938.55","4837.60","4841.05"
"NIFTY SMALLCAP 250","18 Jul 2019","4972.05","4974.40","4921.10","4924.45"
"NIFTY SMALLCAP 250","17 Jul 2019","4973.15","4995.00","4965.55","4975.80"
"NIFTY SMALLCAP 250","16 Jul 2019","4978.25","4988.45","4961.20","4975.80"
"NIFTY SMALLCAP 250","15 Jul 2019","5027.30","5030.45","4969.25","4975.80"
"NIFTY SMALLCAP 250","12 Jul 2019","4997.50","5032.00","4994.50","5015.85"
"NIFTY SMALLCAP 250","11 Jul 2019","4995.95","5007.60","4976.60","4996.95"
"NIFTY SMALLCAP 250","10 Jul 2019","5015.15","5038.45","4975.70","4979.00"
"NIFTY SMALLCAP 250","09 Jul 2019","4999.30","5026.15","4973.90","5014.70"
"NIFTY SMALLCAP 250","08 Jul 2019","5099.90","5101.25","4993.50","5009.30"
"NIFTY SMALLCAP 250","05 Jul 2019","5198.65","5204.80","5111.45","5120.25"
"NIFTY SMALLCAP 250","04 Jul 2019","5177.25","5198.20","5177.20","5186.75"
"NIFTY SMALLCAP 250","03 Jul 2019","5162.95","5177.00","5158.15","5170.55"
"NIFTY SMALLCAP 250","02 Jul 2019","5173.20","5175.00","5141.35","5156.40"
"NIFTY SMALLCAP 250","01 Jul 2019","5157.35","5170.55","5153.95","5163.45"
"NIFTY SMALLCAP 250","28 Jun 2019","5148.55","5154.60","5128.25","5138.55"
"NIFTY SMALLCAP 250","27 Jun 2019","5138.95","5166.75","5129.85","5141.35"
"NIFTY SMALLCAP 250","26 Jun 2019","5094.00","5131.85","5092.25","5127.45"
"NIFTY SMALLCAP 250","25 Jun 2019","5075.20","5105.10","5061.35","5101.45"
"NIFTY SMALLCAP 250","24 Jun 2019","5099.85","5108.25","5075.80","5080.10"
"NIFTY SMALLCAP 250","21 Jun 2019","5094.60","5112.35","5073.05","5092.15"
"NIFTY SMALLCAP 250","20 Jun 2019","5028.60","5099.50","4990.10","5093.20"
"NIFTY SMALLCAP 250","19 Jun 2019","5127.45","5143.05","5023.00","5041.80"
"NIFTY SMALLCAP 250","18 Jun 2019","5135.65","5151.85","5099.90","5111.95"
"NIFTY SMALLCAP 250","17 Jun 2019","5214.60","5215.75","5132.65","5137.15"
"NIFTY SMALLCAP 250","14 Jun 2019","5241.25","5248.80","5203.05","5212.30"
"NIFTY SMALLCAP 250","13 Jun 2019","5264.55","5266.80","5205.20","5244.90"
"NIFTY SMALLCAP 250","12 Jun 2019","5294.85","5299.20","5264.10","5273.05"
"NIFTY SMALLCAP 250","11 Jun 2019","5286.90","5299.20","5251.80","5293.55"
"NIFTY SMALLCAP 250","10 Jun 2019","5340.20","5350.25","5271.05","5284.70"
"NIFTY SMALLCAP 250","07 Jun 2019","5333.85","5348.90","5280.30","5320.05"
"NIFTY SMALLCAP 250","06 Jun 2019","5421.30","5423.85","5310.55","5325.70"
"NIFTY SMALLCAP 250","04 Jun 2019","5416.05","5456.35","5406.75","5412.90"
"NIFTY SMALLCAP 250","03 Jun 2019","5414.85","5422.40","5389.15","5416.20"
"NIFTY SMALLCAP 250","31 May 2019","5461.35","5468.20","5381.95","5412.90"
"NIFTY SMALLCAP 250","30 May 2019","5445.40","5463.00","5437.90","5451.50"
"NIFTY SMALLCAP 250","29 May 2019","5481.20","5483.75","5433.25","5444.30"
"NIFTY SMALLCAP 250","28 May 2019","5484.30","5498.50","5458.30","5479.15"
