"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","24 Jan 2023","26230.00","26230.00","25896.40","25962.25"
"NIFTY MIDCAP 150","23 Jan 2023","26232.30","26294.75","26077.10","26137.45"
"NIFTY MIDCAP 150","20 Jan 2023","26189.10","26252.50","26087.55","26135.05"
"NIFTY MIDCAP 150","19 Jan 2023","26216.15","26230.55","26013.15","26163.00"
"NIFTY MIDCAP 150","18 Jan 2023","26307.55","26340.65","26174.65","26272.55"
"NIFTY MIDCAP 150","17 Jan 2023","26116.60","26369.35","26080.50","26331.10"
"NIFTY MIDCAP 150","16 Jan 2023","25943.05","26055.60","25788.40","26026.90"
"NIFTY MIDCAP 150","13 Jan 2023","25668.75","25883.20","25578.90","25862.55"
"NIFTY MIDCAP 150","12 Jan 2023","25941.55","25941.55","25584.75","25699.60"
"NIFTY MIDCAP 150","11 Jan 2023","26115.40","26152.90","25830.95","25876.60"
"NIFTY MIDCAP 150","10 Jan 2023","26223.30","26227.35","25831.25","26092.90"
"NIFTY MIDCAP 150","09 Jan 2023","25886.15","26208.85","25876.55","26163.95"
"NIFTY MIDCAP 150","06 Jan 2023","25766.00","25857.70","25641.95","25728.85"
"NIFTY MIDCAP 150","05 Jan 2023","25702.55","25772.85","25453.45","25717.85"
"NIFTY MIDCAP 150","04 Jan 2023","26018.80","26029.00","25571.95","25605.55"
"NIFTY MIDCAP 150","03 Jan 2023","26018.95","26070.95","25878.95","26005.30"
"NIFTY MIDCAP 150","02 Jan 2023","25948.20","26127.50","25879.55","26031.00"
"NIFTY MIDCAP 150","30 Dec 2022","25984.50","26180.05","25797.15","25869.85"
"NIFTY MIDCAP 150","29 Dec 2022","25566.05","25974.60","25493.50","25863.60"
"NIFTY MIDCAP 150","28 Dec 2022","25583.05","25774.20","25542.05","25725.35"
"NIFTY MIDCAP 150","27 Dec 2022","25539.85","25803.95","25425.85","25641.70"
"NIFTY MIDCAP 150","26 Dec 2022","24924.95","25553.15","24665.55","25395.65"
"NIFTY MIDCAP 150","23 Dec 2022","25678.95","25779.50","24783.65","24879.95"
"NIFTY MIDCAP 150","22 Dec 2022","26230.10","26306.50","25747.95","25879.20"
"NIFTY MIDCAP 150","21 Dec 2022","26647.65","26747.35","26059.30","26125.30"
"NIFTY MIDCAP 150","20 Dec 2022","26510.15","26660.80","26220.60","26619.50"
"NIFTY MIDCAP 150","19 Dec 2022","26400.35","26617.95","26291.25","26578.70"
"NIFTY MIDCAP 150","16 Dec 2022","26429.35","26713.85","26232.95","26302.00"
"NIFTY MIDCAP 150","15 Dec 2022","26606.10","26698.05","26446.75","26489.20"
"NIFTY MIDCAP 150","14 Dec 2022","26561.25","26739.70","26536.95","26648.00"
"NIFTY MIDCAP 150","13 Dec 2022","26511.30","26548.85","26419.70","26482.35"
"NIFTY MIDCAP 150","12 Dec 2022","26242.75","26488.00","26118.15","26450.30"
"NIFTY MIDCAP 150","09 Dec 2022","26712.25","26744.25","26248.15","26370.45"
"NIFTY MIDCAP 150","08 Dec 2022","26811.65","26812.15","26596.50","26643.20"
"NIFTY MIDCAP 150","07 Dec 2022","26978.90","27033.20","26631.80","26714.50"
"NIFTY MIDCAP 150","06 Dec 2022","26877.15","27059.30","26813.95","27021.05"
"NIFTY MIDCAP 150","05 Dec 2022","27043.75","27073.65","26764.40","26931.65"
"NIFTY MIDCAP 150","02 Dec 2022","27219.50","27270.80","26957.60","27028.05"
"NIFTY MIDCAP 150","01 Dec 2022","27514.95","27545.15","27130.60","27183.15"
"NIFTY MIDCAP 150","30 Nov 2022","26913.90","27494.45","26828.95","27354.00"
"NIFTY MIDCAP 150","29 Nov 2022","26830.90","26985.75","26774.00","26884.45"
"NIFTY MIDCAP 150","28 Nov 2022","26424.65","26899.60","26052.05","26804.80"
"NIFTY MIDCAP 150","25 Nov 2022","26370.85","26486.60","26150.70","26452.60"
"NIFTY MIDCAP 150","24 Nov 2022","26164.85","26356.80","26107.20","26312.95"
"NIFTY MIDCAP 150","23 Nov 2022","26148.95","26177.35","25987.65","26080.20"
"NIFTY MIDCAP 150","22 Nov 2022","26138.95","26195.50","25979.70","26050.15"
"NIFTY MIDCAP 150","21 Nov 2022","26409.30","26439.70","26099.45","26141.90"
"NIFTY MIDCAP 150","18 Nov 2022","26655.60","26693.85","26295.85","26489.30"
"NIFTY MIDCAP 150","17 Nov 2022","26731.35","26872.55","26502.65","26584.20"
"NIFTY MIDCAP 150","16 Nov 2022","27016.45","27032.90","26695.80","26760.10"
"NIFTY MIDCAP 150","15 Nov 2022","26904.15","27022.25","26843.60","26994.95"
"NIFTY MIDCAP 150","14 Nov 2022","27001.15","27025.55","26820.80","26866.30"
"NIFTY MIDCAP 150","11 Nov 2022","26951.55","27035.85","26787.20","26955.65"
"NIFTY MIDCAP 150","10 Nov 2022","26834.35","26921.75","26646.55","26712.25"
"NIFTY MIDCAP 150","09 Nov 2022","27226.15","27233.35","26857.25","26941.60"
"NIFTY MIDCAP 150","07 Nov 2022","26973.75","27133.80","26912.40","27102.35"
"NIFTY MIDCAP 150","04 Nov 2022","26794.15","26933.45","26735.80","26896.05"
"NIFTY MIDCAP 150","03 Nov 2022","26729.50","26863.40","26654.20","26769.45"
"NIFTY MIDCAP 150","02 Nov 2022","26934.65","26988.15","26796.80","26917.90"
"NIFTY MIDCAP 150","01 Nov 2022","26919.60","26938.15","26649.70","26899.65"
"NIFTY MIDCAP 150","31 Oct 2022","26558.25","26712.10","26453.10","26672.65"
"NIFTY MIDCAP 150","28 Oct 2022","26221.15","26536.80","26151.60","26493.25"
"NIFTY MIDCAP 150","27 Oct 2022","25930.75","26215.60","25897.45","26130.20"
"NIFTY MIDCAP 150","25 Oct 2022","26175.30","26177.40","25729.35","25793.15"
"NIFTY MIDCAP 150","24 Oct 2022","26044.15","26234.15","26008.60","26056.25"
