"Index Name","Date","P/E","P/B","Div Yield %"
"NIFTY 50","29 Aug 2011","17.76","2.90","1.54"
"NIFTY 50","26 Aug 2011","17.14","2.80","1.60"
"NIFTY 50","25 Aug 2011","17.47","2.86","1.57"
"NIFTY 50","24 Aug 2011","17.65","2.89","1.55"
"NIFTY 50","23 Aug 2011","17.87","2.92","1.53"
"NIFTY 50","22 Aug 2011","17.68","2.89","1.55"
"NIFTY 50","19 Aug 2011","17.49","2.86","1.57"
"NIFTY 50","18 Aug 2011","17.85","2.92","1.53"
"NIFTY 50","17 Aug 2011","18.25","3.12","1.36"
"NIFTY 50","16 Aug 2011","18.11","3.11","1.36"
"NIFTY 50","12 Aug 2011","18.24","3.13","1.35"
"NIFTY 50","11 Aug 2011","18.47","3.17","1.34"
"NIFTY 50","10 Aug 2011","18.56","3.19","1.33"
"NIFTY 50","09 Aug 2011","18.24","3.13","1.35"
"NIFTY 50","08 Aug 2011","18.44","3.16","1.34"
"NIFTY 50","05 Aug 2011","18.76","3.21","1.32"
"NIFTY 50","04 Aug 2011","19.19","3.29","1.29"
"NIFTY 50","03 Aug 2011","19.42","3.33","1.27"
"NIFTY 50","02 Aug 2011","19.60","3.39","1.30"
"NIFTY 50","01 Aug 2011","19.81","3.42","1.28"
"NIFTY 50","29 Jul 2011","19.76","3.40","1.29"
"NIFTY 50","28 Jul 2011","19.86","3.40","1.29"
"NIFTY 50","27 Jul 2011","20.09","3.44","1.28"
"NIFTY 50","26 Jul 2011","20.22","3.46","1.27"
"NIFTY 50","25 Jul 2011","20.71","3.52","1.25"
"NIFTY 50","22 Jul 2011","20.57","3.50","1.26"
"NIFTY 50","21 Jul 2011","20.25","3.44","1.28"
"NIFTY 50","20 Jul 2011","20.34","3.45","1.27"
"NIFTY 50","19 Jul 2011","20.57","3.48","1.26"
"NIFTY 50","18 Jul 2011","20.40","3.45","1.27"
"NIFTY 50","15 Jul 2011","20.45","3.46","1.27"
"NIFTY 50","14 Jul 2011","20.55","3.47","1.27"
"NIFTY 50","13 Jul 2011","20.51","3.46","1.27"
"NIFTY 50","12 Jul 2011","20.29","3.43","1.28"
"NIFTY 50","11 Jul 2011","20.67","3.48","1.26"
"NIFTY 50","08 Jul 2011","20.87","3.51","1.25"
"NIFTY 50","07 Jul 2011","21.12","3.55","1.24"
"NIFTY 50","06 Jul 2011","20.74","3.49","1.26"
"NIFTY 50","05 Jul 2011","20.76","3.49","1.26"
"NIFTY 50","04 Jul 2011","20.83","3.50","1.25"
"NIFTY 50","01 Jul 2011","20.75","3.49","1.26"
"NIFTY 50","30 Jun 2011","20.82","3.50","1.25"
"NIFTY 50","29 Jun 2011","20.65","3.47","1.27"
"NIFTY 50","28 Jun 2011","20.44","3.44","1.28"
"NIFTY 50","27 Jun 2011","20.38","3.43","1.28"
"NIFTY 50","24 Jun 2011","20.17","3.39","1.30"
"NIFTY 50","23 Jun 2011","19.61","3.30","1.33"
"NIFTY 50","22 Jun 2011","19.46","3.27","1.34"
"NIFTY 50","21 Jun 2011","19.48","3.27","1.34"
"NIFTY 50","20 Jun 2011","19.42","3.26","1.35"
"NIFTY 50","17 Jun 2011","19.82","3.33","1.32"
"NIFTY 50","16 Jun 2011","19.93","3.35","1.31"
"NIFTY 50","15 Jun 2011","20.12","3.38","1.30"
"NIFTY 50","14 Jun 2011","20.31","3.41","1.29"
"NIFTY 50","13 Jun 2011","20.25","3.40","1.29"
"NIFTY 50","10 Jun 2011","20.26","3.40","1.29"
"NIFTY 50","09 Jun 2011","20.39","3.42","1.28"
"NIFTY 50","08 Jun 2011","20.41","3.43","1.28"
"NIFTY 50","07 Jun 2011","20.52","3.44","1.22"
"NIFTY 50","06 Jun 2011","20.43","3.43","1.23"
"NIFTY 50","03 Jun 2011","20.37","3.42","1.23"
"NIFTY 50","02 Jun 2011","20.49","3.44","1.23"
"NIFTY 50","01 Jun 2011","20.65","3.47","1.22"
"NIFTY 50","31 May 2011","20.53","3.45","1.22"
"NIFTY 50","30 May 2011","20.25","3.39","1.24"
"NIFTY 50","27 May 2011","20.26","3.44","1.23"
"NIFTY 50","26 May 2011","19.95","3.40","1.25"
"NIFTY 50","25 May 2011","19.72","3.36","1.26"
"NIFTY 50","24 May 2011","19.90","3.38","1.25"
"NIFTY 50","23 May 2011","19.93","3.38","1.25"
"NIFTY 50","20 May 2011","20.34","3.44","1.23"
"NIFTY 50","19 May 2011","20.20","3.41","1.24"
"NIFTY 50","18 May 2011","20.18","3.40","1.25"
"NIFTY 50","17 May 2011","20.16","3.41","1.24"
"NIFTY 50","16 May 2011","20.39","3.45","1.23"
"NIFTY 50","13 May 2011","20.60","3.48","1.22"
"NIFTY 50","12 May 2011","20.40","3.45","1.23"
"NIFTY 50","11 May 2011","20.71","3.50","1.21"
"NIFTY 50","10 May 2011","20.61","3.48","1.22"
"NIFTY 50","09 May 2011","20.66","3.49","1.21"
"NIFTY 50","06 May 2011","20.67","3.49","1.21"
"NIFTY 50","05 May 2011","20.32","3.43","1.23"
"NIFTY 50","04 May 2011","20.58","3.51","1.13"
"NIFTY 50","03 May 2011","20.68","3.53","1.12"
"NIFTY 50","02 May 2011","21.19","3.62","1.09"
"NIFTY 50","29 Apr 2011","21.36","3.65","1.09"
"NIFTY 50","28 Apr 2011","21.61","3.67","1.08"
"NIFTY 50","27 Apr 2011","21.79","3.70","1.07"
"NIFTY 50","26 Apr 2011","21.91","3.72","1.06"
"NIFTY 50","25 Apr 2011","21.94","3.73","1.06"
"NIFTY 50","21 Apr 2011","22.18","3.73","1.06"
"NIFTY 50","20 Apr 2011","22.06","3.71","1.07"
"NIFTY 50","19 Apr 2011","21.65","3.64","1.09"
"NIFTY 50","18 Apr 2011","21.66","3.63","1.09"
"NIFTY 50","15 Apr 2011","22.02","3.69","1.07"
"NIFTY 50","13 Apr 2011","22.43","3.75","1.06"
"NIFTY 50","11 Apr 2011","21.96","3.67","1.08"
"NIFTY 50","08 Apr 2011","22.18","3.71","1.07"
"NIFTY 50","07 Apr 2011","22.34","3.73","1.06"
"NIFTY 50","06 Apr 2011","22.36","3.74","1.06"
"NIFTY 50","05 Apr 2011","22.43","3.75","1.06"
"NIFTY 50","04 Apr 2011","22.43","3.75","1.06"
"NIFTY 50","01 Apr 2011","22.11","3.70","1.07"
"NIFTY 50","31 Mar 2011","22.14","3.70","1.07"
"NIFTY 50","30 Mar 2011","21.97","3.67","1.08"
"NIFTY 50","29 Mar 2011","21.77","3.64","1.09"
"NIFTY 50","28 Mar 2011","21.59","3.61","1.10"
"NIFTY 50","25 Mar 2011","21.46","3.59","1.10"
"NIFTY 50","24 Mar 2011","21.15","3.50","1.13"
"NIFTY 50","23 Mar 2011","20.99","3.47","1.13"
"NIFTY 50","22 Mar 2011","20.73","3.43","1.15"
"NIFTY 50","21 Mar 2011","20.54","3.40","1.16"
"NIFTY 50","18 Mar 2011","20.58","3.40","1.16"
"NIFTY 50","17 Mar 2011","20.86","3.45","1.14"
"NIFTY 50","16 Mar 2011","21.10","3.49","1.13"
"NIFTY 50","15 Mar 2011","20.87","3.45","1.14"
"NIFTY 50","14 Mar 2011","21.18","3.50","1.12"
"NIFTY 50","11 Mar 2011","20.85","3.45","1.14"
"NIFTY 50","10 Mar 2011","21.04","3.48","1.13"
"NIFTY 50","09 Mar 2011","21.18","3.50","1.12"
"NIFTY 50","08 Mar 2011","21.14","3.50","1.13"
"NIFTY 50","07 Mar 2011","20.92","3.46","1.14"
"NIFTY 50","04 Mar 2011","21.21","3.51","1.12"
"NIFTY 50","03 Mar 2011","21.20","3.51","1.12"
"NIFTY 50","01 Mar 2011","21.14","3.50","1.13"
"NIFTY 50","28 Feb 2011","20.42","3.38","1.17"
"NIFTY 50","25 Feb 2011","20.31","3.36","1.17"
"NIFTY 50","24 Feb 2011","20.15","3.33","1.18"
"NIFTY 50","23 Feb 2011","20.82","3.44","1.14"
"NIFTY 50","22 Feb 2011","20.90","3.46","1.14"
"NIFTY 50","21 Feb 2011","21.09","3.49","1.13"
"NIFTY 50","18 Feb 2011","20.86","3.46","1.14"
"NIFTY 50","17 Feb 2011","21.19","3.51","1.12"
"NIFTY 50","16 Feb 2011","20.95","3.47","1.13"
"NIFTY 50","15 Feb 2011","20.96","3.47","1.13"
"NIFTY 50","14 Feb 2011","20.86","3.45","1.14"
"NIFTY 50","11 Feb 2011","20.34","3.35","1.17"
"NIFTY 50","10 Feb 2011","20.01","3.30","1.19"
"NIFTY 50","09 Feb 2011","20.12","3.32","1.19"
"NIFTY 50","08 Feb 2011","20.35","3.35","1.17"
"NIFTY 50","07 Feb 2011","20.69","3.41","1.15"
"NIFTY 50","04 Feb 2011","20.67","3.40","1.15"
"NIFTY 50","03 Feb 2011","21.16","3.49","1.13"
"NIFTY 50","02 Feb 2011","20.80","3.43","1.15"
"NIFTY 50","01 Feb 2011","20.70","3.42","1.15"
"NIFTY 50","31 Jan 2011","21.06","3.47","1.13"
"NIFTY 50","28 Jan 2011","21.23","3.48","1.13"
"NIFTY 50","27 Jan 2011","21.64","3.53","1.11"
"NIFTY 50","25 Jan 2011","21.96","3.59","1.10"
"NIFTY 50","24 Jan 2011","22.26","3.62","1.08"
"NIFTY 50","21 Jan 2011","22.41","3.59","1.09"
"NIFTY 50","20 Jan 2011","22.59","3.60","1.09"
"NIFTY 50","19 Jan 2011","22.51","3.59","1.09"
"NIFTY 50","18 Jan 2011","22.66","3.61","1.09"
"NIFTY 50","17 Jan 2011","22.50","3.57","1.10"
"NIFTY 50","14 Jan 2011","22.50","3.57","1.10"
"NIFTY 50","13 Jan 2011","22.92","3.63","1.08"
"NIFTY 50","12 Jan 2011","23.41","3.70","1.06"
"NIFTY 50","11 Jan 2011","22.98","3.63","1.08"
"NIFTY 50","10 Jan 2011","23.01","3.63","1.08"
"NIFTY 50","07 Jan 2011","23.56","3.72","1.06"
"NIFTY 50","06 Jan 2011","24.14","3.81","1.03"
"NIFTY 50","05 Jan 2011","24.26","3.83","1.03"
"NIFTY 50","04 Jan 2011","24.53","3.87","1.01"
"NIFTY 50","03 Jan 2011","24.57","3.88","1.01"
"NIFTY 50","31 Dec 2010","24.48","3.87","1.02"
"NIFTY 50","30 Dec 2010","24.35","3.85","1.02"
"NIFTY 50","29 Dec 2010","24.19","3.82","1.03"
"NIFTY 50","28 Dec 2010","23.93","3.78","1.04"
"NIFTY 50","27 Dec 2010","23.94","3.78","1.04"
"NIFTY 50","24 Dec 2010","23.99","3.79","1.04"
"NIFTY 50","23 Dec 2010","23.86","3.77","1.04"
"NIFTY 50","22 Dec 2010","23.88","3.77","1.04"
"NIFTY 50","21 Dec 2010","23.95","3.78","1.04"
"NIFTY 50","20 Dec 2010","23.73","3.75","1.05"
"NIFTY 50","16 Dec 2010","23.74","3.75","1.05"
"NIFTY 50","15 Dec 2010","23.51","3.71","1.06"
"NIFTY 50","14 Dec 2010","23.72","3.75","1.05"
"NIFTY 50","13 Dec 2010","23.58","3.72","1.06"
"NIFTY 50","10 Dec 2010","23.35","3.69","1.07"
"NIFTY 50","09 Dec 2010","22.98","3.63","1.08"
"NIFTY 50","08 Dec 2010","23.53","3.72","1.06"
"NIFTY 50","07 Dec 2010","23.82","3.76","1.04"
"NIFTY 50","06 Dec 2010","23.88","3.77","1.04"
"NIFTY 50","03 Dec 2010","23.89","3.77","1.04"
"NIFTY 50","02 Dec 2010","23.96","3.78","1.04"
"NIFTY 50","01 Dec 2010","23.78","3.76","1.05"
"NIFTY 50","30 Nov 2010","23.39","3.69","1.06"
"NIFTY 50","29 Nov 2010","23.26","3.67","1.07"
"NIFTY 50","26 Nov 2010","22.96","3.63","1.08"
"NIFTY 50","25 Nov 2010","23.15","3.66","1.08"
"NIFTY 50","24 Nov 2010","23.41","3.70","1.06"
"NIFTY 50","23 Nov 2010","23.69","3.74","1.05"
"NIFTY 50","22 Nov 2010","23.98","3.79","1.04"
"NIFTY 50","19 Nov 2010","23.47","3.71","1.06"
"NIFTY 50","18 Nov 2010","23.90","3.78","1.04"
"NIFTY 50","16 Nov 2010","23.86","3.77","1.04"
"NIFTY 50","15 Nov 2010","24.39","3.86","1.02"
"NIFTY 50","12 Nov 2010","24.62","3.82","1.03"
"NIFTY 50","11 Nov 2010","25.11","3.89","1.01"
"NIFTY 50","10 Nov 2010","25.44","3.94","1.00"
"NIFTY 50","09 Nov 2010","25.55","3.96","0.99"
"NIFTY 50","08 Nov 2010","25.43","3.94","1.00"
"NIFTY 50","05 Nov 2010","25.59","3.97","0.99"
"NIFTY 50","04 Nov 2010","25.47","3.95","0.99"
"NIFTY 50","03 Nov 2010","25.30","3.87","1.01"
"NIFTY 50","02 Nov 2010","25.13","3.85","1.02"
"NIFTY 50","01 Nov 2010","25.12","3.85","1.02"
"NIFTY 50","29 Oct 2010","24.71","3.78","1.04"
"NIFTY 50","28 Oct 2010","24.59","3.76","1.04"
"NIFTY 50","27 Oct 2010","24.69","3.78","1.04"
"NIFTY 50","26 Oct 2010","24.98","3.82","1.03"
"NIFTY 50","25 Oct 2010","25.20","3.84","1.03"
"NIFTY 50","22 Oct 2010","25.03","3.82","1.03"
"NIFTY 50","21 Oct 2010","25.18","3.84","1.03"
"NIFTY 50","20 Oct 2010","24.69","3.76","1.05"
"NIFTY 50","19 Oct 2010","24.87","3.79","1.04"
"NIFTY 50","18 Oct 2010","25.07","3.82","1.03"
"NIFTY 50","15 Oct 2010","25.20","3.81","1.03"
"NIFTY 50","14 Oct 2010","25.68","3.89","1.02"
"NIFTY 50","13 Oct 2010","25.91","3.92","1.01"
"NIFTY 50","12 Oct 2010","25.32","3.83","1.03"
"NIFTY 50","11 Oct 2010","25.51","3.86","1.02"
"NIFTY 50","08 Oct 2010","25.37","3.84","1.03"
"NIFTY 50","07 Oct 2010","25.44","3.85","1.02"
"NIFTY 50","06 Oct 2010","25.72","3.89","1.01"
"NIFTY 50","05 Oct 2010","25.55","3.87","1.02"
"NIFTY 50","04 Oct 2010","25.61","3.88","1.02"
"NIFTY 50","01 Oct 2010","25.54","3.93","1.02"
"NIFTY 50","30 Sep 2010","25.46","3.82","1.03"
"NIFTY 50","29 Sep 2010","25.29","3.79","1.03"
"NIFTY 50","28 Sep 2010","25.45","3.82","1.03"
"NIFTY 50","27 Sep 2010","25.48","3.89","1.01"
"NIFTY 50","24 Sep 2010","25.41","3.88","1.02"
"NIFTY 50","23 Sep 2010","25.16","3.84","1.03"
"NIFTY 50","22 Sep 2010","25.29","3.86","1.02"
"NIFTY 50","21 Sep 2010","25.37","3.87","1.02"
"NIFTY 50","20 Sep 2010","25.25","3.93","1.01"
"NIFTY 50","17 Sep 2010","24.84","3.87","1.03"
"NIFTY 50","16 Sep 2010","24.61","3.83","1.04"
"NIFTY 50","15 Sep 2010","24.74","3.85","1.03"
"NIFTY 50","14 Sep 2010","24.47","3.81","1.04"
"NIFTY 50","13 Sep 2010","24.32","3.78","1.05"
"NIFTY 50","09 Sep 2010","23.73","3.69","1.07"
"NIFTY 50","08 Sep 2010","23.59","3.67","1.08"
"NIFTY 50","07 Sep 2010","23.58","3.67","1.08"
"NIFTY 50","06 Sep 2010","23.46","3.65","1.09"
"NIFTY 50","03 Sep 2010","23.05","3.59","1.10"
"NIFTY 50","02 Sep 2010","23.08","3.59","1.10"
"NIFTY 50","01 Sep 2010","23.02","3.58","1.11"
"NIFTY 50","31 Aug 2010","22.73","3.54","1.12"
"NIFTY 50","30 Aug 2010","22.78","3.55","1.12"
"NIFTY 50","27 Aug 2010","22.76","3.54","1.12"
"NIFTY 50","26 Aug 2010","23.05","3.59","1.11"
"NIFTY 50","25 Aug 2010","22.98","3.58","1.11"
"NIFTY 50","24 Aug 2010","23.13","3.61","1.10"
"NIFTY 50","23 Aug 2010","23.29","3.63","1.09"
"NIFTY 50","20 Aug 2010","23.24","3.62","1.09"
"NIFTY 50","19 Aug 2010","23.28","3.63","1.09"
"NIFTY 50","18 Aug 2010","23.02","3.59","1.10"
"NIFTY 50","17 Aug 2010","22.75","3.55","1.12"
"NIFTY 50","16 Aug 2010","22.76","3.55","1.12"
"NIFTY 50","13 Aug 2010","22.86","3.57","1.11"
"NIFTY 50","12 Aug 2010","22.71","3.55","1.12"
"NIFTY 50","11 Aug 2010","22.72","3.55","1.12"
"NIFTY 50","10 Aug 2010","22.89","3.58","1.11"
"NIFTY 50","09 Aug 2010","23.00","3.59","1.10"
"NIFTY 50","06 Aug 2010","22.95","3.56","1.11"
"NIFTY 50","05 Aug 2010","22.98","3.69","1.04"
"NIFTY 50","04 Aug 2010","23.07","3.70","1.03"
"NIFTY 50","03 Aug 2010","22.95","3.68","1.04"
"NIFTY 50","02 Aug 2010","22.91","3.83","1.01"
"NIFTY 50","30 Jul 2010","22.31","3.78","1.02"
"NIFTY 50","29 Jul 2010","22.49","3.81","1.01"
"NIFTY 50","28 Jul 2010","22.44","3.85","0.91"
"NIFTY 50","27 Jul 2010","22.58","3.87","0.90"
"NIFTY 50","26 Jul 2010","22.53","3.87","0.91"
"NIFTY 50","23 Jul 2010","22.78","3.89","0.90"
"NIFTY 50","22 Jul 2010","22.75","3.88","0.90"
"NIFTY 50","21 Jul 2010","22.66","3.85","0.91"
"NIFTY 50","20 Jul 2010","22.53","3.83","0.91"
"NIFTY 50","19 Jul 2010","22.61","3.84","0.91"
"NIFTY 50","16 Jul 2010","22.61","3.84","0.91"
"NIFTY 50","15 Jul 2010","22.54","3.83","0.91"
"NIFTY 50","14 Jul 2010","22.57","3.84","0.91"
"NIFTY 50","13 Jul 2010","22.63","3.85","0.91"
"NIFTY 50","12 Jul 2010","22.56","3.83","0.91"
"NIFTY 50","09 Jul 2010","22.42","3.81","0.92"
"NIFTY 50","08 Jul 2010","22.18","3.77","0.93"
"NIFTY 50","07 Jul 2010","21.95","3.73","0.94"
"NIFTY 50","06 Jul 2010","22.15","3.76","0.93"
"NIFTY 50","05 Jul 2010","21.93","3.73","0.94"
"NIFTY 50","02 Jul 2010","21.93","3.73","0.94"
"NIFTY 50","01 Jul 2010","21.99","3.74","0.94"
"NIFTY 50","30 Jun 2010","22.25","3.78","0.93"
"NIFTY 50","29 Jun 2010","22.01","3.74","0.94"
"NIFTY 50","28 Jun 2010","22.34","3.80","0.92"
"NIFTY 50","25 Jun 2010","22.07","3.75","0.93"
"NIFTY 50","24 Jun 2010","22.28","3.79","0.92"
"NIFTY 50","23 Jun 2010","22.29","3.79","0.92"
"NIFTY 50","22 Jun 2010","22.27","3.78","0.93"
"NIFTY 50","21 Jun 2010","22.42","3.81","0.92"
"NIFTY 50","18 Jun 2010","22.04","3.75","0.94"
"NIFTY 50","17 Jun 2010","22.09","3.75","0.93"
"NIFTY 50","16 Jun 2010","21.92","3.72","0.94"
"NIFTY 50","15 Jun 2010","21.87","3.72","0.94"
"NIFTY 50","14 Jun 2010","21.77","3.70","0.95"
"NIFTY 50","11 Jun 2010","21.44","3.64","0.96"
"NIFTY 50","10 Jun 2010","21.30","3.61","0.97"
"NIFTY 50","09 Jun 2010","20.97","3.56","0.98"
"NIFTY 50","08 Jun 2010","20.91","3.55","0.99"
"NIFTY 50","07 Jun 2010","21.11","3.58","0.98"
"NIFTY 50","04 Jun 2010","21.50","3.65","0.96"
"NIFTY 50","03 Jun 2010","21.40","3.63","0.96"
"NIFTY 50","02 Jun 2010","21.02","3.57","0.98"
"NIFTY 50","01 Jun 2010","20.81","3.53","0.99"
"NIFTY 50","31 May 2010","21.30","3.61","0.97"
"NIFTY 50","28 May 2010","21.22","3.60","0.97"
"NIFTY 50","27 May 2010","20.88","3.56","0.98"
"NIFTY 50","26 May 2010","20.52","3.49","1.00"
"NIFTY 50","25 May 2010","20.06","3.42","1.03"
"NIFTY 50","24 May 2010","20.63","3.51","1.00"
"NIFTY 50","21 May 2010","20.58","3.50","1.00"
"NIFTY 50","20 May 2010","20.65","3.52","1.00"
"NIFTY 50","19 May 2010","20.53","3.50","1.00"
"NIFTY 50","18 May 2010","21.14","3.60","0.97"
"NIFTY 50","17 May 2010","21.12","3.60","0.97"
"NIFTY 50","14 May 2010","21.26","3.62","0.97"
"NIFTY 50","13 May 2010","21.86","3.68","0.95"
"NIFTY 50","12 May 2010","21.77","3.66","0.96"
"NIFTY 50","11 May 2010","21.68","3.65","0.96"
"NIFTY 50","10 May 2010","21.92","3.69","0.95"
"NIFTY 50","07 May 2010","21.19","3.57","0.97"
"NIFTY 50","06 May 2010","21.50","3.62","0.96"
"NIFTY 50","05 May 2010","21.64","3.64","0.95"
"NIFTY 50","04 May 2010","21.74","3.66","0.95"
"NIFTY 50","03 May 2010","22.06","3.71","0.93"
"NIFTY 50","30 Apr 2010","22.29","3.75","0.92"
"NIFTY 50","29 Apr 2010","22.22","3.74","0.93"
"NIFTY 50","28 Apr 2010","22.05","3.71","0.94"
"NIFTY 50","27 Apr 2010","22.45","3.77","0.92"
"NIFTY 50","26 Apr 2010","23.11","3.78","0.92"
"NIFTY 50","23 Apr 2010","23.03","3.77","0.92"
"NIFTY 50","22 Apr 2010","22.88","3.75","0.93"
"NIFTY 50","21 Apr 2010","22.78","3.73","0.93"
"NIFTY 50","20 Apr 2010","22.71","3.72","0.93"
"NIFTY 50","19 Apr 2010","22.58","3.70","0.94"
"NIFTY 50","16 Apr 2010","22.78","3.74","0.93"
"NIFTY 50","15 Apr 2010","22.83","3.75","0.93"
"NIFTY 50","13 Apr 2010","23.04","3.78","0.92"
"NIFTY 50","12 Apr 2010","23.11","3.79","0.91"
"NIFTY 50","09 Apr 2010","23.21","3.81","0.91"
"NIFTY 50","08 Apr 2010","22.96","3.77","0.92"
"NIFTY 50","07 Apr 2010","22.88","3.79","0.92"
"NIFTY 50","06 Apr 2010","22.84","3.78","0.92"
"NIFTY 50","05 Apr 2010","22.85","3.78","0.92"
"NIFTY 50","01 Apr 2010","22.52","3.73","0.93"
"NIFTY 50","31 Mar 2010","22.33","3.70","0.94"
"NIFTY 50","30 Mar 2010","22.39","3.71","0.94"
"NIFTY 50","29 Mar 2010","22.56","3.73","0.93"
"NIFTY 50","26 Mar 2010","22.47","3.72","0.93"
"NIFTY 50","25 Mar 2010","22.38","3.70","0.94"
"NIFTY 50","23 Mar 2010","22.23","3.68","0.94"
"NIFTY 50","22 Mar 2010","22.15","3.66","0.95"
"NIFTY 50","19 Mar 2010","22.39","3.71","0.94"
"NIFTY 50","18 Mar 2010","22.32","3.69","0.94"
"NIFTY 50","17 Mar 2010","22.26","3.68","0.94"
"NIFTY 50","16 Mar 2010","22.12","3.66","0.95"
"NIFTY 50","15 Mar 2010","21.82","3.61","0.96"
"NIFTY 50","12 Mar 2010","21.86","3.62","0.96"
"NIFTY 50","11 Mar 2010","21.84","3.61","0.96"
"NIFTY 50","10 Mar 2010","21.77","3.60","0.96"
"NIFTY 50","09 Mar 2010","21.70","3.59","0.97"
"NIFTY 50","08 Mar 2010","21.80","3.61","0.96"
"NIFTY 50","05 Mar 2010","21.63","3.58","0.97"
"NIFTY 50","04 Mar 2010","21.59","3.57","0.97"
"NIFTY 50","03 Mar 2010","21.63","3.58","0.97"
"NIFTY 50","02 Mar 2010","21.33","3.53","0.98"
"NIFTY 50","26 Feb 2010","20.92","3.46","1.00"
"NIFTY 50","25 Feb 2010","20.79","3.42","1.02"
"NIFTY 50","24 Feb 2010","20.78","3.42","1.02"
"NIFTY 50","23 Feb 2010","20.83","3.43","1.01"
"NIFTY 50","22 Feb 2010","20.77","3.42","1.02"
"NIFTY 50","19 Feb 2010","20.72","3.41","1.02"
"NIFTY 50","18 Feb 2010","20.91","3.44","1.01"
"NIFTY 50","17 Feb 2010","21.02","3.46","1.00"
"NIFTY 50","16 Feb 2010","20.77","3.42","1.02"
"NIFTY 50","15 Feb 2010","20.54","3.38","1.03"
"NIFTY 50","11 Feb 2010","20.65","3.40","1.02"
"NIFTY 50","10 Feb 2010","20.35","3.35","1.04"
"NIFTY 50","09 Feb 2010","20.50","3.37","1.03"
"NIFTY 50","08 Feb 2010","20.36","3.35","1.04"
"NIFTY 50","06 Feb 2010","20.35","3.35","1.04"
"NIFTY 50","05 Feb 2010","20.18","3.32","1.05"
"NIFTY 50","04 Feb 2010","20.84","3.41","1.02"
"NIFTY 50","03 Feb 2010","21.21","3.47","1.00"
"NIFTY 50","02 Feb 2010","20.77","3.40","1.02"
"NIFTY 50","01 Feb 2010","21.07","3.45","1.00"
"NIFTY 50","29 Jan 2010","21.00","3.43","1.01"
"NIFTY 50","28 Jan 2010","21.09","3.42","1.01"
"NIFTY 50","27 Jan 2010","21.03","3.41","1.01"
"NIFTY 50","25 Jan 2010","21.70","3.52","0.98"
"NIFTY 50","22 Jan 2010","22.24","3.54","0.98"
"NIFTY 50","21 Jan 2010","22.50","3.58","0.97"
"NIFTY 50","20 Jan 2010","23.06","3.67","0.94"
"NIFTY 50","19 Jan 2010","23.35","3.68","0.94"
"NIFTY 50","18 Jan 2010","23.57","3.71","0.93"
"NIFTY 50","15 Jan 2010","23.46","3.69","0.94"
"NIFTY 50","14 Jan 2010","23.50","3.70","0.93"
"NIFTY 50","13 Jan 2010","23.38","3.68","0.94"
"NIFTY 50","12 Jan 2010","23.28","3.67","0.94"
"NIFTY 50","11 Jan 2010","23.45","3.70","0.94"
"NIFTY 50","08 Jan 2010","23.43","3.69","0.94"
"NIFTY 50","07 Jan 2010","23.51","3.70","0.93"
"NIFTY 50","06 Jan 2010","23.59","3.72","0.93"
"NIFTY 50","05 Jan 2010","23.57","3.71","0.93"
"NIFTY 50","04 Jan 2010","23.31","3.67","0.94"
"NIFTY 50","31 Dec 2009","23.17","3.65","0.95"
"NIFTY 50","30 Dec 2009","23.03","3.63","0.95"
"NIFTY 50","29 Dec 2009","23.11","3.64","0.95"
"NIFTY 50","24 Dec 2009","23.07","3.64","0.95"
"NIFTY 50","23 Dec 2009","22.91","3.61","0.96"
"NIFTY 50","22 Dec 2009","22.20","3.50","0.99"
"NIFTY 50","21 Dec 2009","22.05","3.48","0.99"
"NIFTY 50","18 Dec 2009","22.21","3.50","0.99"
"NIFTY 50","17 Dec 2009","22.45","3.57","0.98"
"NIFTY 50","16 Dec 2009","22.45","3.57","0.98"
"NIFTY 50","15 Dec 2009","22.41","3.57","0.98"
"NIFTY 50","14 Dec 2009","22.74","3.62","0.97"
"NIFTY 50","11 Dec 2009","22.79","3.63","0.96"
"NIFTY 50","10 Dec 2009","22.86","3.64","0.96"
"NIFTY 50","09 Dec 2009","22.76","3.62","0.97"
"NIFTY 50","08 Dec 2009","22.92","3.65","0.96"
"NIFTY 50","07 Dec 2009","22.52","3.59","0.98"
"NIFTY 50","04 Dec 2009","22.71","3.62","0.97"
"NIFTY 50","03 Dec 2009","22.81","3.63","0.96"
"NIFTY 50","02 Dec 2009","22.77","3.63","0.97"
"NIFTY 50","01 Dec 2009","22.77","3.62","0.97"
"NIFTY 50","30 Nov 2009","22.37","3.56","0.98"
"NIFTY 50","27 Nov 2009","21.97","3.50","1.00"
"NIFTY 50","26 Nov 2009","22.25","3.54","0.99"
"NIFTY 50","25 Nov 2009","22.71","3.61","0.97"
"NIFTY 50","24 Nov 2009","22.63","3.60","0.97"
"NIFTY 50","23 Nov 2009","22.69","3.61","0.97"
"NIFTY 50","20 Nov 2009","22.46","3.58","0.98"
"NIFTY 50","19 Nov 2009","22.18","3.53","0.99"
"NIFTY 50","18 Nov 2009","22.47","3.58","0.98"
"NIFTY 50","17 Nov 2009","22.50","3.58","0.98"
"NIFTY 50","16 Nov 2009","22.48","3.58","0.98"
"NIFTY 50","13 Nov 2009","22.22","3.54","0.99"
"NIFTY 50","12 Nov 2009","22.02","3.50","1.00"
"NIFTY 50","11 Nov 2009","22.24","3.78","0.98"
"NIFTY 50","10 Nov 2009","21.43","3.65","1.02"
