Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
,,,,,289734296,2580.96
,,,,,364690024,3196.31
,,,,,284790942,2863.56
,,,,,414863025,3340.5
,,,,,302011505,2702.42
,,,,,286914910,2927.24
,,,,,295391857,3052.76
,,,,,280149862,2565.6
,,,,,292746982,3249.88
14-JAN-2019,5261.65,5265.3,5224.1,5236.8,266643122,3723.64
15-JAN-2019,5253,5287.05,5252.6,5284.65,318497004,4318.82
16-JAN-2019,5293.75,5319.35,5289.55,5295.55,340318191,4048.79
17-JAN-2019,5309.4,5318.3,5267.45,5278.2,324306551,4298.21
18-JAN-2019,5287.25,5287.8,5224.75,5229.4,270621911,3554.63
21-JAN-2019,5234.55,5238.9,5181.2,5189.15,297297887,3098.31
22-JAN-2019,5187.55,5187.8,5140.1,5157.7,269657222,2914.58
23-JAN-2019,5163.15,5178.35,5145.15,5150.3,304681876,2838.31
24-JAN-2019,5160.05,5163.25,5126.25,5130.5,250881039,3121.9
25-JAN-2019,5142.9,5155.85,5051.45,5057.65,256210709,2792.02
28-JAN-2019,5054.5,5056.8,4957.9,4964.75,275387567,2513.58
29-JAN-2019,4954.35,4985.1,4940.75,4971.6,276114831,3411.97
30-JAN-2019,4985.4,5001.9,4978,4993.9,236189330,2413
31-JAN-2019,5009.75,5023.95,4993.4,5021.6,316829663,2590.07
01-FEB-2019,5038.45,5069.6,4998.65,5024.7,364529390,3608.99
04-FEB-2019,5022.05,5022.5,4939.5,4951.3,621249621,2403.55
05-FEB-2019,4951.15,4964.35,4895.6,4906.45,840369357,2687.03
06-FEB-2019,4921.65,4924.2,4860.85,4918.9,587394476,2863.23
07-FEB-2019,4922.65,4965.3,4915.8,4950.95,444515182,2942.06
08-FEB-2019,4945.35,4945.4,4891.05,4895.45,357817380,2564.75
11-FEB-2019,4892.6,4894.25,4813.05,4817.85,286487037,2224.3
12-FEB-2019,4814.6,4827.8,4795.95,4803.6,342265265,2718.98
13-FEB-2019,4815.3,4823.3,4770.1,4777.8,493967734,2615.83
14-FEB-2019,4765.45,4779.7,4731.7,4775.25,514520078,3126.91
15-FEB-2019,4773.4,4775.95,4727.25,4736.15,369717625,2960.65
18-FEB-2019,4746.3,4749.55,4687.8,4695.1,318498348,2250.74
19-FEB-2019,4698.15,4737.45,4693.9,4711.85,272097059,2676.44
20-FEB-2019,4724.4,4765.7,4723.9,4758.3,382809080,3320.72
21-FEB-2019,4773.6,4812.35,4762.35,4809,455499064,3011.7
22-FEB-2019,4815.55,4852.35,4809.85,4847.15,691599031,2944.46
25-FEB-2019,4865.85,4890.5,4865.25,4885.2,511948331,2895.55
26-FEB-2019,4838.5,4877.15,4783.55,4856.6,434236008,2801.06
27-FEB-2019,4875.2,4948.35,4846.7,4865.9,490276804,3401.95
28-FEB-2019,4880.2,4915,4874.95,4907.55,389945338,2700.95
01-MAR-2019,4929.1,5024.75,4928.75,5022.65,386295584,3635.89
05-MAR-2019,5033.25,5211.05,5030.1,5207.25,692804822,4831.2
06-MAR-2019,5246.6,5286.4,5244.5,5261.95,721115770,5366.22
07-MAR-2019,5276.1,5282.45,5247.3,5258.15,565033458,4161.64
08-MAR-2019,5262.5,5283,5243.2,5253.8,505729950,3860.24
11-MAR-2019,5273.65,5356.2,5272.3,5352.65,531621239,4168.86
12-MAR-2019,5386.85,5427.05,5386.2,5410.25,552218731,4566.6
13-MAR-2019,5423.65,5426.05,5381.25,5390.65,459282910,5142.71
14-MAR-2019,5407.9,5417.65,5370.85,5388.15,419408249,4320.93
15-MAR-2019,5402.3,5426.15,5345.4,5360.25,488629829,4627.17
18-MAR-2019,5378.3,5392.15,5334.45,5351.35,423471718,4208.41
19-MAR-2019,5367.5,5388.3,5352.8,5374.95,460525168,4110.94
20-MAR-2019,5386.8,5389.3,5352.35,5356.85,361216795,3890.87
22-MAR-2019,5372.65,5380.95,5324.9,5328.6,540702601,3567.87
25-MAR-2019,5293.75,5293.9,5259.5,5268.2,363572165,3939.21
