Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
02-JAN-2023,42321.1,42409.85,42117.7,42248.4,134928868,4111.22
03-JAN-2023,42332.65,42515.05,42287.55,42434.25,164689114,4991.9
04-JAN-2023,42454.3,42481.2,41800,41861.25,200902355,6454.86
05-JAN-2023,42042.1,42211.5,41731.9,42150.5,162883614,5592.31
06-JAN-2023,42197.35,42257,41700.7,41841.35,164400205,5166.2
09-JAN-2023,42093.3,42244,41906.9,42179.75,164744610,4926.66
10-JAN-2023,42250,42256.65,41700.55,42026.3,179106186,5032.75
11-JAN-2023,42103.8,42153.7,41808.4,41889.9,179644310,4864.88
12-JAN-2023,41974.9,42027.45,41787.7,41978.9,207333240,6846.32
13-JAN-2023,42052.7,42184.95,41815.05,42152.45,181068738,5416.86
16-JAN-2023,42201.45,42263.85,41985.15,42125.15,154295399,6147.79
17-JAN-2023,42186.7,42258.1,41894.95,42161.5,243824358,7068.16
18-JAN-2023,42206.5,42221.95,41977.05,42165.05,247736727,6106.07
19-JAN-2023,42057.3,42094.2,41862.55,42019.1,175364250,5244.29
20-JAN-2023,42042.75,42085.55,41791.4,41861.45,212564545,7261.35
23-JAN-2023,41960.9,42049.1,41815.1,41926.25,188695689,6078.11
24-JAN-2023,42037.85,42071.15,41763.9,41820.65,211368319,6170.04
25-JAN-2023,41673.3,41696.3,40711.45,40768.2,475329438,9821.14
27-JAN-2023,40683.8,40702.55,38754.45,39250.45,496768638,13243.49
30-JAN-2023,38952.2,39463.65,38307.95,38802.95,414960213,13203.92
31-JAN-2023,38849.45,39293.65,38658.3,39199.3,414339237,11532.67
01-FEB-2023,39488.2,39571.75,37872.55,38565.15,449177415,14360.54
02-FEB-2023,38293.1,38607.3,37949.6,38473.9,333356534,9966.59
03-FEB-2023,38455.4,38506.2,37846.1,38464.15,318822319,8859.69
06-FEB-2023,38463.6,38720.3,38294.7,38677.6,260321025,7479.86
07-FEB-2023,38644.65,38758.7,38469.55,38615.5,298881319,10619.96
08-FEB-2023,38704.8,38988.9,38659.25,38961,477748006,10585.34
09-FEB-2023,38894.65,38896.5,38680.25,38767.25,433738708,10583.26
10-FEB-2023,38683.45,38799.45,38576.95,38735.4,382409013,9303.98
13-FEB-2023,38674.75,38699.2,38138.3,38177.1,228725036,6590.31
14-FEB-2023,38130.3,38215.4,37952.4,38134.85,231500503,6047.18
15-FEB-2023,38042.45,38449.1,38013,38405.2,167256063,5866.39
16-FEB-2023,38488.55,38749.15,38457.2,38680.1,227209145,10124.89
17-FEB-2023,38526.9,38672,38357.85,38439.4,197574754,6617.13
20-FEB-2023,38447.6,38514.55,38191.8,38319.3,273023555,6504.94
21-FEB-2023,38417.6,38469.5,38203.45,38248.25,259810102,6680.55
22-FEB-2023,38074.35,38074.35,37574,37698,222414549,5521.36
23-FEB-2023,37709.2,37730.2,37290.3,37536.3,301732593,6027.59
24-FEB-2023,37622.25,37721.45,37382.7,37504.2,235013768,5318.11
27-FEB-2023,37372.5,37387.25,36850.75,37153.15,212042507,5686.61
28-FEB-2023,37159.6,37390,37054.5,37252.55,475783964,12432.69
01-MAR-2023,37294.15,37713.25,37294.15,37686.65,203136509,5923.93
02-MAR-2023,37724.25,37756.5,37552.8,37665.6,171193374,5723.92
03-MAR-2023,37921.45,38097.65,37865.05,38008.05,240609145,7512.86
06-MAR-2023,38234.95,38406.35,38222,38310.55,222687598,6285.48
08-MAR-2023,38209.8,38483.45,38022.1,38452.8,191310344,6183.09
09-MAR-2023,38570.3,38643.8,38124.65,38171.85,170221850,4821.75
10-MAR-2023,37935,38115.75,37693.8,38083.2,179867674,5188.06
13-MAR-2023,38101.05,38268.25,37535.6,37594.95,199731006,5719.47
14-MAR-2023,37611.95,37669.2,37150.4,37375.55,230324678,6980.02
15-MAR-2023,37586.6,37647.9,37302.25,37354,181662310,6199.7
16-MAR-2023,37348.9,37685.15,36926.85,37579.15,676952796,9764.86
17-MAR-2023,37895.7,37987.1,37727.85,37787.35,420240262,9917.81
20-MAR-2023,37572.15,37680.25,37254.15,37512.45,269820045,7593.71
21-MAR-2023,37690.25,37796.65,37497.5,37728.7,203227699,6138.84
22-MAR-2023,37895.3,38061.35,37876.85,37973,226512681,6472.13
23-MAR-2023,37894.6,37989.7,37779.1,37818.55,205514107,7121.09
24-MAR-2023,37929,37951.25,37472.55,37528.55,260036569,8901.47
27-MAR-2023,37570.9,37696.95,37287.15,37334,262213044,7489.86
28-MAR-2023,37319.4,37328.6,36895.65,36982.3,247973158,6481.87
29-MAR-2023,36911.45,37383.05,36903.05,37279,321750905,9120.97
31-MAR-2023,37493,37848.35,37488.4,37797.75,314148100,8503.56
03-APR-2023,37987.45,37987.75,37687.2,37891.35,187836802,5706.93
05-APR-2023,37905.3,38125.95,37828.2,38094.3,208157722,6472.57
06-APR-2023,38119.4,38231.55,38008.4,38187.05,190574125,7499.09
10-APR-2023,38293.7,38375.95,38159.1,38296.75,188071018,5293.61
11-APR-2023,38467.55,38580.05,38245.6,38379.65,168887913,5145.61
12-APR-2023,38482.35,38588.45,38403.1,38560.9,171466130,6502.67
13-APR-2023,38592,38623.3,38411.55,38496.75,155420266,5804.43
17-APR-2023,38498.35,38690,38300.95,38663.5,155002133,6088.74
18-APR-2023,38745.9,38885.65,38620.7,38806.15,159218742,5863.73
19-APR-2023,38834.5,38841.3,38415.9,38459.95,182378863,5441.31
20-APR-2023,38513.5,38581.85,38414.45,38475.65,139263111,4447.93
21-APR-2023,38524,38548.55,38303.25,38426.05,223218141,4955.69
24-APR-2023,38521.75,38592.5,38380.75,38572,156729395,4477.88
25-APR-2023,38613.4,38809.15,38570.85,38738.6,331099321,6363.61
26-APR-2023,38722.9,38913.2,38679.7,38888.4,177357306,5100.89
27-APR-2023,38917.5,39022.7,38841.7,38992,223812640,5211.36
28-APR-2023,39100.7,39558.8,39032.1,39514.2,422969330,9851.56
02-MAY-2023,39647.55,39828.85,39606.9,39774.5,268414760,7254.73
03-MAY-2023,39731.4,39931.8,39658.3,39845.15,225457410,7822.96
04-MAY-2023,39949.6,40119.95,39881.25,40096.15,281847874,7874.32
05-MAY-2023,40101.55,40303.2,40034.25,40091.25,241071818,6796.01
08-MAY-2023,40174.05,40391.95,40153.15,40365.1,258163799,6946.18
09-MAY-2023,40447,40613.6,40218.3,40323.3,285510474,7786.17
10-MAY-2023,40386.75,40580.05,40256,40551.5,199476883,6065.48
11-MAY-2023,40741.65,40900.8,40648.2,40867,191423529,6092.4
12-MAY-2023,40874,40976.15,40651,40801.1,198340424,6718.27
15-MAY-2023,40825.25,41145.95,40778.7,40995.05,195908578,6915.94
16-MAY-2023,41097.2,41256.8,41018.45,41052.05,276129007,7385.01
17-MAY-2023,41124.5,41137,40668.65,40821.4,203349635,6339.42
18-MAY-2023,40983.2,41044.2,40353.4,40415.35,217382757,5978.44
19-MAY-2023,40453.4,40630.5,40090.25,40546.15,237559580,7554.99
