Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
03-JAN-2022,42323.5,42607.9,42289.65,42549.7,375226882,4963.08
04-JAN-2022,42746.8,42776.8,42247.15,42556.35,427055216,6278.32
05-JAN-2022,42574.4,42789.25,42431.5,42760.4,538364119,7500.62
06-JAN-2022,42531.05,42678.6,42300.45,42649.6,314403522,6367.25
07-JAN-2022,42739.05,42964.85,42574.2,42826.35,352127703,6572.47
10-JAN-2022,42916.6,43034.75,42784.45,42994.3,311503820,6306.4
11-JAN-2022,43009.35,43073.4,42759.55,42975.3,349693375,8114.04
12-JAN-2022,43240.85,43329.1,43007.8,43295.75,247343172,7734.78
13-JAN-2022,43446.45,43531.1,43205.9,43488.75,339443619,7194.46
14-JAN-2022,43353.05,43602.45,43181.7,43551.75,225317025,6792.78
17-JAN-2022,43605.05,43748.6,43334.9,43713.25,214038805,6483.51
18-JAN-2022,43863.05,43938.75,42868.9,42958.55,315296283,9571.58
19-JAN-2022,43008.45,43036.9,42564.35,42928.2,346595925,9886.05
20-JAN-2022,42990.85,43081.25,42689.1,42895.85,256546607,8113.62
21-JAN-2022,42662.75,42683.65,41832.75,42182.2,306662275,8715.4
24-JAN-2022,42198.75,42206.95,40199.85,40616.05,500230480,10334.07
25-JAN-2022,40223.1,41165.5,39753.95,40998.75,370677741,9245.83
27-JAN-2022,40665.05,40671.75,39909.45,40299.3,475335760,11277.96
28-JAN-2022,40591.65,41314.6,40556.85,40633.2,397781177,8678.33
31-JAN-2022,41115.65,41327.9,41027.25,41097.25,322274028,8138.72
01-FEB-2022,41427.55,41898.2,41085.9,41810.6,464766523,9253.55
02-FEB-2022,42000.45,42286,41918.95,42249.1,383136340,8091.37
03-FEB-2022,42198,42233.6,41942.6,42030.15,356283935,8357.85
04-FEB-2022,42117.8,42263.55,41872.25,41998,364124086,8164.84
07-FEB-2022,42100,42285.15,41506.45,41716.9,527353671,9815.36
08-FEB-2022,41844.65,41959.25,41192.85,41522.1,492851699,8797.46
09-FEB-2022,41736.9,42038,41671.2,41991.9,309902217,7531.82
10-FEB-2022,42117.9,42205.55,41817.8,42165.35,349464055,8553.31
11-FEB-2022,41920,41920.35,41422.3,41553.05,299335405,7279.82
14-FEB-2022,40661.8,40970.35,40055.1,40164.8,369508667,8223.02
15-FEB-2022,40317.15,41180,39853.7,41138.8,354735723,8132.34
16-FEB-2022,41412.6,41536.65,40936,41058.2,280644099,6498.54
17-FEB-2022,41265.2,41408,41031,41145.65,249363871,5862.7
18-FEB-2022,41002.65,41156.5,40650.5,40709.15,238890949,5728.59
21-FEB-2022,40537.95,40650.95,40013.15,40177.45,234036505,5686.68
22-FEB-2022,39289.15,40167.15,39218.85,40096.95,347343241,8018.84
23-FEB-2022,40318.3,40632.65,40309.1,40434.2,294845096,6600.05
24-FEB-2022,39060.05,39448.55,38082.7,38165.2,759107332,13441.36
25-FEB-2022,38873.35,39755,38834.7,39609.4,526489939,8903.22
28-FEB-2022,39328.3,40105.2,38917.3,40052.1,490747650,10696.21
02-MAR-2022,39798.85,40267.6,39687.5,40063.9,472668530,9704.3
03-MAR-2022,40599.8,40647.5,39914.6,40010.5,449650424,10620.84
04-MAR-2022,39779.8,39831.2,38980.75,39042.3,420192215,9271.38
07-MAR-2022,38404.15,38430.2,37712.1,38014.9,425955872,9047.39
08-MAR-2022,38087.65,38674.25,37672.65,38587.85,426456955,9416.54
09-MAR-2022,38905.35,39353.4,38691.45,39132.9,400696339,8799.21
10-MAR-2022,39959.5,40059.75,39591.15,39890.8,461441534,9714.07
11-MAR-2022,39813.5,40130.65,39696.9,40087.1,305096344,7132.4
14-MAR-2022,40121.45,40207.35,39649.65,39939.85,332195905,8652
15-MAR-2022,40028.3,40169.8,39304.65,39567.35,375970983,9431.06
16-MAR-2022,40015.35,40491.9,40004.2,40462,276894165,7412.21
17-MAR-2022,40906.6,41128.3,40824.5,41059,1086186522,11911
21-MAR-2022,41183.6,41231.45,40430.3,40504.25,357443360,8223.53
22-MAR-2022,40554.35,40621.1,39970.75,40572.85,323323912,8083.1
23-MAR-2022,40838.95,40923.85,40543.8,40660.95,372930886,9147.91
24-MAR-2022,40505.1,40819.05,40445.55,40738,256845135,7253.68
25-MAR-2022,40959.2,40979.05,40471.3,40754.55,264800516,7827.92
28-MAR-2022,40903.2,40909.7,40261.2,40614.8,339488973,7651.37
29-MAR-2022,40828.15,40898.7,40684,40811.95,320391427,7405.4
30-MAR-2022,41106.75,41377,40857.15,41054.7,566543357,12699.08
31-MAR-2022,41177,41345.1,40984.2,41115.4,264288947,8170.71
01-APR-2022,41236.35,41823.1,41176.3,41754.1,251160717,8000.38
04-APR-2022,41912,42447.55,41902.95,42403.9,279934243,8894.88
05-APR-2022,42628.2,43000.05,42453.25,42753.25,290748619,12791.02
06-APR-2022,42636.05,42950.35,42486.4,42910.45,304891202,9512.76
07-APR-2022,42977.7,43419.75,42697.4,42784.3,289941770,9340.2
08-APR-2022,43113.85,43536.25,43058.35,43445.9,252519442,9830.26
11-APR-2022,43580.55,44010.8,43548.65,43878.15,234089948,10028.35
12-APR-2022,43982,44112.65,43116.25,43382.2,260455000,11785.9
13-APR-2022,43625.25,43802.05,43386.25,43443.9,207880686,6940.27
18-APR-2022,43185.5,43365.3,42784.4,43289.4,216854637,8548.41
19-APR-2022,43631.7,43825.95,42190.7,42500.45,248008012,9989.92
20-APR-2022,42780.45,43020.9,42528.7,42713,203406285,8336.74
21-APR-2022,43037.95,43326.2,42890.35,43256.15,199941820,8655.46
22-APR-2022,43075.5,43191.9,42870.85,42934.55,171058881,9212.42
25-APR-2022,42498.75,42498.75,41956.5,42084.35,251079446,7731.47
26-APR-2022,42505.35,43145.5,42489.4,43072.25,194104386,8163.66
27-APR-2022,42830.65,42960.9,42320.3,42504.75,195253760,6963.94
28-APR-2022,42941.85,43171.7,42516.05,43086.1,178906924,6545.79
29-APR-2022,43309.7,43412.45,42393.95,42533.95,198978391,7540.86
02-MAY-2022,42268.7,42422.45,42029.8,42381.15,148974779,5127.69
04-MAY-2022,42523.35,42577.8,40951.1,41162.35,235907309,6998.47
05-MAY-2022,41603.7,41728,41071.9,41225.65,206828291,6404.79
06-MAY-2022,40511.05,40653.25,40160.35,40354.25,273330713,8120.47
09-MAY-2022,40028.25,40080.15,39445.7,39574.65,209480274,6507.76
10-MAY-2022,39543.75,39998.45,38600.5,38690.15,227011419,6889.05
11-MAY-2022,38857.8,39348.25,37925.65,38645.7,308606356,7939.14
12-MAY-2022,38462.05,38517.7,37383.35,37675.85,419003889,7485.36
13-MAY-2022,38171.25,38557.45,37321.35,37507.5,341048915,8443.9
16-MAY-2022,37858.45,38250.8,37447.1,38074.05,287763958,9201.41
17-MAY-2022,38480.05,39091.65,38153.6,39047.75,246595597,7329.56
18-MAY-2022,39311,39585.5,38999.2,39069,294933104,8473.53
