Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
01-JAN-2024,13185.8,13265.7,13147.9,13225.4,2046995081,11049.11
02-JAN-2024,13261.45,13271.4,13046.35,13198.35,1420654093,12722.39
03-JAN-2024,13207.95,13274.4,13108.55,13226.1,871887299,10291.27
04-JAN-2024,13272.6,13474,13258.7,13455.2,778442459,11399.9
05-JAN-2024,13518.3,13533.15,13364.1,13461.55,947795819,10843.78
08-JAN-2024,13492.2,13498.35,13277.1,13291.05,545720912,9170.44
09-JAN-2024,13391.25,13436.85,13231.25,13253.05,731951788,14367.69
10-JAN-2024,13270.7,13275.65,13105.85,13235.85,461921068,10428.88
11-JAN-2024,13271.55,13327.4,13223.65,13271.65,336523538,15180.86
12-JAN-2024,13345.6,13375.85,13281.95,13353.8,305517896,11118.54
15-JAN-2024,13447.8,13494.9,13356.75,13477.55,407505057,10886.35
16-JAN-2024,13502.95,13512.9,13289.4,13410.85,719887080,11493.93
17-JAN-2024,13300.15,13411.15,13222.15,13236.95,754723089,12219.66
18-JAN-2024,13228.3,13326.1,12932.35,13292.5,591934125,16186.35
19-JAN-2024,13412,13487.4,13352.6,13477.2,514565327,14616.67
20-JAN-2024,13564.45,13583.5,13460.05,13473.3,338160033,6578.22
23-JAN-2024,13577.5,13577.5,12956.05,13049.05,892792493,18655.95
24-JAN-2024,13102.5,13368.65,12984.3,13356.2,932264638,15501.61
25-JAN-2024,13405.1,13411.95,13160.3,13240,744085512,12626.95
29-JAN-2024,13293.6,13556.8,13268.55,13543.8,646166919,16143.83
30-JAN-2024,13623.25,13649.35,13464.95,13476.35,584138669,12661.93
31-JAN-2024,13479.25,13633.65,13450.3,13620.6,456352198,11578.48
01-FEB-2024,13672.35,13672.35,13427.4,13529.35,619810209,13867.77
02-FEB-2024,13625.2,13747.35,13614.2,13657.7,670308226,13965.85
05-FEB-2024,13728.3,13799.45,13625,13700.05,642524714,14810.05
06-FEB-2024,13775.6,13872.25,13678.15,13862.9,746626821,13855.39
07-FEB-2024,13950.7,13970.85,13830.05,13930.8,922603865,12961.14
08-FEB-2024,14061.3,14065.5,13917.65,13948.6,598407529,13287.03
09-FEB-2024,13976.3,13979,13584.35,13840.9,942834823,15779.73
12-FEB-2024,13896.2,13899.2,13541.5,13579.3,779381139,16135.33
13-FEB-2024,13607.8,13658.75,13404.4,13638.45,606546776,10235.2
14-FEB-2024,13510.75,13826.7,13450.4,13776.35,779602591,10247.96
15-FEB-2024,13871.85,13941,13830.5,13914.4,679619588,10883.6
16-FEB-2024,13979.55,14067.6,13931.55,14035.45,,
19-FEB-2024,14092.45,14092.5,14009.95,14022.25,447537507,9528.15
20-FEB-2024,14001.2,14027.65,13922.4,13984,570649076,10122.47
21-FEB-2024,14008.4,14033.55,13777.4,13813.55,712706836,10995.61
22-FEB-2024,13867.85,13984.15,13702.55,13961.95,682668695,9093.99
23-FEB-2024,14031.6,14141,14015.25,14062.2,2086817389,13360.49
26-FEB-2024,14069.35,14083.8,13856.55,13977.9,1001858291,17179.06
27-FEB-2024,13984.4,14063.75,13866.2,13931.95,955777062,10146.35
28-FEB-2024,13956.85,13959.95,13581.45,13618.25,1861772531,11667.35
29-FEB-2024,13621.3,13782.45,13505.3,13745.85,1331613713,18547.57
01-MAR-2024,13799.85,13914.2,13795.8,13898.1,1049523242,10884.02
02-MAR-2024,13955.55,14028.85,13927.45,13976.95,92427227,1146.62
04-MAR-2024,14008,14075.65,13936.7,14056.75,608236853,11631.97
05-MAR-2024,14068.9,14096.2,13967.5,13989.05,554593366,8205.52
06-MAR-2024,14009.9,14014.5,13706.2,13915.8,713894761,11100.21
07-MAR-2024,13937.3,14008.9,13921.05,13948.4,404755648,7830.01
11-MAR-2024,13983.2,13990.7,13853.05,13876.4,439827139,10167.61
12-MAR-2024,13897.95,13931.8,13666.35,13719.3,554848605,9874.96
13-MAR-2024,13752.1,13797.75,13091.95,13189.05,963679504,12075.68
14-MAR-2024,13123.4,13435.1,13034.2,13407.2,698501030,10047
15-MAR-2024,13392.55,13436.55,13131.75,13345.55,635890407,12691.69
18-MAR-2024,13332.05,13364.35,13120.45,13201.15,400251416,9432.73
19-MAR-2024,13202.3,13209.35,12962.7,12981.9,467513034,8999.56
20-MAR-2024,13029.25,13086,12837,12975.15,502359765,8339.11
21-MAR-2024,13099.35,13319.8,13097.95,13305.4,406106781,9070.61
22-MAR-2024,13262.8,13357.75,13210.9,13329.95,699267974,9603.95
26-MAR-2024,13296.55,13504.3,13293.9,13474.1,540832666,9856.76
27-MAR-2024,13516.4,13553.5,13440.65,13460.05,597271896,11127.49
28-MAR-2024,13541.5,13579.25,13450.05,13526.5,893674375,10820.74
01-APR-2024,13640.45,13786.65,13602.3,13772.6,1015548913,10840.72
02-APR-2024,13824.15,13934.6,13744.7,13922.6,986873771,11769.16
03-APR-2024,13889.5,13988.25,13839.7,13955.85,1183649768,12131.53
04-APR-2024,14061.15,14079,13925.1,13941.15,1495964066,11272.33
05-APR-2024,13948.55,13988.3,13891,13978.35,1174716689,9952.88
08-APR-2024,14056.5,14058.7,13822.3,13957.1,1240454123,13064.15
09-APR-2024,14026.45,14054.65,13900.5,13941.6,779858868,9293.78
10-APR-2024,13984.75,14112.85,13969,14097.95,1052372212,12750.56
12-APR-2024,14095.7,14171.7,14037.65,14049.1,1669097561,12575.25
15-APR-2024,13854.9,13935.45,13752.65,13841.3,1395877274,12468.3
16-APR-2024,13758.55,13889.2,13707.35,13765.5,1599364947,10975.8
18-APR-2024,13847.3,13921.2,13648.6,13687.05,1284910406,11831.28
19-APR-2024,13578.45,13668.2,13385.05,13595.45,1245929735,10876.52
22-APR-2024,13686,13703.75,13612.3,13681.25,2282054397,12670.57
23-APR-2024,13756.55,13817.2,13727,13780.65,3378592134,14461.13
24-APR-2024,13843.8,13915.6,13825.85,13901.8,2232952822,14394.21
25-APR-2024,13886.85,13974.35,13838.55,13964.35,9028228881,24531.3
26-APR-2024,14003,14107.75,13985.65,14083.25,4623638339,20390.71
