Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
,,,,,104051811,8699.32
,,,,,137530752,12313.17
,,,,,151550395,10080.61
,,,,,197330553,9414.06
,,,,,322066035,23484.92
,,,,,185311647,14541.07
,,,,,127273851,11357.1
,,,,,100019506,9118.95
,,,,,113462433,10353.42
,,,,,83033172,8320.83
,,,,,99559274,9894.74
,,,,,139362768,14018.91
,,,,,151873279,22057.17
,,,,,103683497,13083.59
,,,,,131343300,12449.39
,,,,,118884122,11789.32
,,,,,100213210,11830.09
,,,,,89135973,12572.41
,,,,,253651685,31128.06
,,,,,143254175,18867.65
,,,,,132043973,15146.19
,,,,,168213497,16032.87
,,,,,143540154,14518.79
,,,,,161474878,12380.3
,,,,,108252073,10290.83
,,,,,113932464,10595.14
,,,,,139785527,13755.65
,,,,,101660608,8951.51
,,,,,85597615,8368.55
,,,,,78853478,8764.34
,,,,,96545780,12140.04
,,,,,96998698,9462.97
,,,,,96500631,9667.21
12-OCT-2020,12242.85,12259.9,12168.8,12246.7,91010957,7934.9
13-OCT-2020,12244,12357,12145.4,12166.1,116995561,12002.8
14-OCT-2020,12169.05,12225.8,12114.55,12207.7,86771197,9743.21
15-OCT-2020,12230.75,12265.2,11988.3,12016.05,95475187,9780.41
16-OCT-2020,12052.2,12161.55,12002.6,12121.95,94045557,9754.75
19-OCT-2020,12195.2,12199.65,12057.05,12082.2,85139304,9562.34
20-OCT-2020,12070.6,12154.35,12050.35,12095.3,88958124,10537.76
21-OCT-2020,12143.55,12156.3,11866.1,12010.65,100414361,12057.32
22-OCT-2020,12010.9,12011.45,11838.65,11951.6,112132692,13209.55
23-OCT-2020,11992.1,12045.85,11968.1,12003.5,94547882,10053.58
26-OCT-2020,12046.95,12050,11807.65,11871.15,88217554,10169.76
27-OCT-2020,11888.55,12200.25,11873.8,12172.95,107104736,13350.77
28-OCT-2020,12191.75,12276.9,12024.4,12048.85,197450594,16050.17
29-OCT-2020,11982.1,12119.3,11946.6,12071.25,111173139,11161.33
30-OCT-2020,12095.55,12155.95,11957.95,12018.25,92547010,10580.08
02-NOV-2020,12023.35,12057.05,11858.9,11917.4,118843572,14992.14
03-NOV-2020,11986.6,12040.3,11913.4,11946.45,144547080,15723.38
04-NOV-2020,11978.75,12112.3,11975.15,12068.6,115214550,13908.17
05-NOV-2020,12183.1,12271,12145.55,12265.25,94461314,11315.64
06-NOV-2020,12292,12332.85,12241.85,12270.6,106829132,13855.22
09-NOV-2020,12432.5,12434.2,12313.9,12414.2,123968283,14306.53
10-NOV-2020,12449.75,12452,12042.25,12098.3,126224689,13787.94
11-NOV-2020,12154.25,12292.85,12102.15,12280.9,138265449,16391.91
12-NOV-2020,12281.4,12450.95,12247.15,12376.05,126712727,14017.81
13-NOV-2020,12394.75,12495.8,12387.5,12487.2,93825195,11994.8
14-NOV-2020,12565.9,12569.15,12490.25,12517,12923119,1381.09
17-NOV-2020,12607.85,12607.85,12473.75,12497.9,102485914,12233.48
18-NOV-2020,12498.75,12511.15,12417.9,12480.95,96833180,10131.06
19-NOV-2020,12447.15,12561.8,12362.75,12388.7,101819168,10434.04
20-NOV-2020,12430.9,12494.1,12396.1,12453.3,92894122,12157.94
23-NOV-2020,12517.4,12649.3,12486.45,12596.75,127268522,13376.61
24-NOV-2020,12653.7,12674.4,12578.35,12649.6,120163195,10994.53
25-NOV-2020,12718.85,12719.2,12394.25,12416.4,92433190,10324.28
26-NOV-2020,12455.85,12566.5,12358.5,12540.25,81719814,9117.46
27-NOV-2020,12601.05,12751.3,12574.5,12700.75,279241323,29588.16
01-DEC-2020,12912.4,12912.4,12693.25,12739.2,95545603,9993.72
02-DEC-2020,12767.3,12826.1,12692.9,12813.15,93024607,9267.01
03-DEC-2020,12883,12940.3,12823.9,12925,86938797,9784.95
04-DEC-2020,12965.55,13038.35,12922.35,13026.7,112954248,10000.05
07-DEC-2020,13031.4,13152.05,13025.75,13138.1,96228194,9953.44
08-DEC-2020,13176,13205.9,13012.95,13088.4,97148504,10862.15
09-DEC-2020,13147.1,13187.6,13119.2,13161.4,112960951,8860.3
10-DEC-2020,13153.15,13282.8,13116.4,13272.8,83138228,9415.82
11-DEC-2020,13295.2,13349.85,13118.4,13226.6,76421483,8948.4
14-DEC-2020,13282.2,13320.55,13246.35,13306.05,90896007,8984.87
15-DEC-2020,13317.85,13322.65,13216,13240.4,121535966,8899.06
16-DEC-2020,13312.55,13381.15,13282.15,13364.35,98501911,8595.1
17-DEC-2020,13382.4,13484.9,13372.2,13394.5,90688546,10940.86
18-DEC-2020,13422.65,13498.5,13367.85,13481.8,93649900,12606.55
21-DEC-2020,13473.3,13505.45,12774.7,13055.05,131415940,13684.42
22-DEC-2020,13084.25,13323.3,12835.5,13285.45,111384729,10625.85
23-DEC-2020,13303,13526.45,13267.7,13505.35,87405673,8581.71
24-DEC-2020,13592,13604,13427.7,13553.7,87919278,8279.04
28-DEC-2020,13623.45,13630.95,13553.3,13589.95,76283463,7172.14
29-DEC-2020,13641.2,13662.6,13509.65,13577.4,118429825,8312.91
30-DEC-2020,13621.4,13655.65,13527.95,13636.05,208584900,7982.28
31-DEC-2020,13628.4,13702.05,13603.65,13654.7,135883130,9058.91
