Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
02-JAN-2023,19492.55,19576.35,19417.85,19515.15,244598963,5537.34
03-JAN-2023,19528.35,19606.6,19457.8,19548.1,261863137,6208.94
04-JAN-2023,19574.5,19608.15,19269.9,19296.95,288771625,7586.79
05-JAN-2023,19373.05,19445.2,19232.1,19411.3,283870189,7844.54
06-JAN-2023,19439.75,19462.35,19199.55,19287.6,265816037,7021
09-JAN-2023,19412.5,19533.85,19389.65,19489,215339145,6967.9
10-JAN-2023,19522.6,19526.7,19088.7,19200.9,247751716,8282.29
11-JAN-2023,19231.55,19247.85,19050.15,19162.7,256264982,9411.27
12-JAN-2023,19218.9,19231.6,19028.8,19129.6,218903091,7619.05
13-JAN-2023,19166.4,19307.6,19071.25,19282.15,280331891,8156.94
16-JAN-2023,19330.25,19378.65,19130.6,19188.15,376651275,7919.09
17-JAN-2023,19230.45,19239.8,18998.5,19175.65,332574063,8751.63
18-JAN-2023,19218.4,19255.25,19120.25,19239.3,238221330,8195.98
19-JAN-2023,19172.65,19208.7,19105.85,19178.6,193966529,6741.35
20-JAN-2023,19222.75,19251.2,19101.9,19123.15,242065103,6743.46
23-JAN-2023,19224.75,19230.15,19153.3,19192.25,237565128,6668.96
24-JAN-2023,19240.7,19248.85,19064.55,19101.85,207596415,7397.9
25-JAN-2023,19076.75,19088.4,18628.6,18780.9,348850919,11913.72
27-JAN-2023,18790.55,18792.9,17960.65,18167.25,548015528,21275.68
30-JAN-2023,18177.2,18495.3,17910.1,18229.05,604826098,22274.94
31-JAN-2023,18354.45,18658.6,18251.2,18610.65,502437924,17579
01-FEB-2023,18797.25,18806.75,17700.5,18049.15,716031431,23852.6
02-FEB-2023,18003.2,18198,17721.55,17965.75,599771122,20924.57
03-FEB-2023,18049.45,18322.4,17659.15,18294.9,505276088,17792.31
06-FEB-2023,18284.7,18350,18165.85,18318.75,323011364,11857.81
07-FEB-2023,18370.25,18440.55,18225.95,18333.6,294826342,11536.94
08-FEB-2023,18389.2,18504.55,18324.65,18486.5,239982381,10723.86
09-FEB-2023,18516.35,18518.1,18313.95,18426.05,245230534,11450.6
10-FEB-2023,18342.9,18509.25,18326.4,18404.7,239752019,9100.26
13-FEB-2023,18441.5,18501.9,18193.25,18241.55,272394661,9685.46
14-FEB-2023,18298.35,18367.6,18124.7,18316.8,284640792,11486.26
15-FEB-2023,18302,18478.2,18286.85,18458.45,203971839,9145.86
16-FEB-2023,18561.5,18636.75,18522.9,18587.25,222683859,8604.8
17-FEB-2023,18540.7,18585.55,18360.5,18410.45,225272918,8598.88
20-FEB-2023,18426.4,18466.05,18267.55,18309.85,222078785,7131.91
21-FEB-2023,18373.1,18396.1,18230.65,18254.85,269927180,8865.06
22-FEB-2023,18197.55,18197.55,17908.1,17958.9,246131429,8597.93
23-FEB-2023,17994.75,18103.6,17861.75,17996.5,284832950,8666.86
24-FEB-2023,18088.75,18097.75,17857.85,17916,219084442,7469.09
27-FEB-2023,17875.1,17918.65,17703.05,17869.6,250793182,8148.53
28-FEB-2023,17891.65,17984.45,17832.65,17890.95,480189202,17381.82
01-MAR-2023,17937.8,18252.55,17934.2,18238.65,270014357,10621.16
02-MAR-2023,18239.45,18262.5,18127.55,18206.9,277332710,12194.12
03-MAR-2023,18354.35,18621.45,18345.7,18570.4,341132628,13730.7
06-MAR-2023,18672.4,18829.4,18658.35,18704.7,276438109,13490.5
08-MAR-2023,18666,18917,18605.25,18904,261604976,11692.75
09-MAR-2023,18957.7,18971.35,18703.5,18730.2,213445113,9980.65
10-MAR-2023,18589.2,18602.05,18429.2,18560.2,214664034,9041.02
13-MAR-2023,18558.4,18661.6,18180.05,18214.9,236355382,9121.76
14-MAR-2023,18214.55,18238.6,17970.7,18106.3,268415803,10522.13
15-MAR-2023,18212.7,18270.3,18032.25,18066.3,224423054,9050.39
16-MAR-2023,18065.05,18215.6,17846.45,18138.85,274966532,9634.14
