Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
,,,,,149267877,1293.72
,,,,,271536465,2210.78
,,,,,178564017,1864.84
,,,,,329966574,2370.97
,,,,,233596063,1733.59
,,,,,195379157,1944.94
,,,,,206620989,1963.33
,,,,,195952714,1478.84
,,,,,163359513,1495.71
14-JAN-2019,3141,3142.45,3110.35,3135.35,161268989,2338.4
15-JAN-2019,3149.75,3170.3,3148.75,3167.25,217029900,3001.51
16-JAN-2019,3173.85,3188.45,3164,3167.6,236455066,2667.79
17-JAN-2019,3177.15,3183.8,3135.5,3154.6,242174967,3051.02
18-JAN-2019,3155.4,3156.05,3109.95,3117.85,178728983,2356.65
21-JAN-2019,3108.25,3119.2,3075.5,3082.1,209931272,1913.64
22-JAN-2019,3076.5,3087.4,3050.7,3082.9,192904431,1726.65
23-JAN-2019,3084.95,3094.05,3061.45,3066.75,171895696,1713.97
24-JAN-2019,3072.7,3082.25,3053.85,3058.65,182735325,2182.03
25-JAN-2019,3067.35,3077.6,2985.8,2996.7,172205121,1663.31
28-JAN-2019,2994.85,2996.2,2933.15,2938.15,191472802,1565.31
29-JAN-2019,2926.55,2960.65,2917.4,2937.95,190781800,2258.04
30-JAN-2019,2951.45,2967.35,2938.1,2955.45,162292237,1456.74
31-JAN-2019,2966.9,2972.8,2935.05,2966.65,232686927,1462.69
01-FEB-2019,2980.2,3009.25,2937.65,2967.95,286394847,2451.37
04-FEB-2019,2962.75,2963.45,2889.8,2908.3,543045638,1609.55
05-FEB-2019,2903.35,2913.4,2839.3,2860,747244058,1753.83
06-FEB-2019,2864.15,2874.15,2812.95,2869.15,497343712,1682.44
07-FEB-2019,2875.15,2911.65,2866.15,2896.05,367088621,2103.05
08-FEB-2019,2887.05,2894.6,2836.15,2844.8,289475639,1715
11-FEB-2019,2843.45,2843.9,2788.25,2798.8,205043173,1277.15
12-FEB-2019,2793.7,2811.25,2776.2,2790.95,265074418,1765.04
13-FEB-2019,2800.35,2810.1,2756.25,2762.5,420920045,1798.35
14-FEB-2019,2756.75,2802.6,2740.1,2795.35,416129050,1962.64
15-FEB-2019,2795.6,2796.95,2743.45,2757.7,292732681,2052.8
18-FEB-2019,2765.1,2768.55,2727.85,2732.25,256954917,1457.65
19-FEB-2019,2730.95,2760.5,2721.3,2738.15,190502265,1235.65
20-FEB-2019,2749.9,2774.7,2748.3,2770.95,292127084,1434.33
21-FEB-2019,2776.3,2821.15,2768.8,2814.5,362988192,1697.3
22-FEB-2019,2821.95,2856.85,2813,2852.8,592827936,1846.7
25-FEB-2019,2862.9,2878.45,2856.75,2875.7,410636166,1585.7
26-FEB-2019,2841.8,2869.75,2799.25,2847.6,349561115,1599.66
27-FEB-2019,2860.05,2920.2,2844.65,2854,390131458,2088.08
28-FEB-2019,2866.15,2877.5,2850.3,2872.45,321523597,1650.41
01-MAR-2019,2887.85,2961.8,2887.4,2959.2,300710106,2313.4
05-MAR-2019,2964.2,3092.4,2960.65,3088.05,543336365,2620.1
06-MAR-2019,3110.25,3138.1,3092.25,3107.85,541526482,2775.03
07-MAR-2019,3113.1,3114.55,3085.7,3092.3,407600814,2402.36
08-MAR-2019,3090.9,3109.85,3073.6,3082.7,387738386,2053.22
11-MAR-2019,3095,3167.85,3092.25,3163.9,428355032,2552.99
12-MAR-2019,3185.15,3223.7,3181.85,3208.1,414985562,2888.26
13-MAR-2019,3215.05,3218.65,3175.65,3197.9,336003831,2807.68
14-MAR-2019,3205.45,3217.55,3172.55,3198.8,306397007,2141.68
15-MAR-2019,3208.35,3228.65,3181.75,3195.7,337090838,2664.89
18-MAR-2019,3204.05,3219.1,3183.35,3201.2,332592769,2335.16
19-MAR-2019,3215.35,3246.15,3208.5,3237.25,371928092,2438.66
20-MAR-2019,3242.25,3250.25,3214.55,3223,278396371,2406.09
22-MAR-2019,3234.15,3242.5,3185.9,3191,458764255,2043.55
25-MAR-2019,3161.6,3161.6,3125.05,3138.1,287923926,2458.82
26-MAR-2019,3150.6,3181.85,3149.65,3177.8,328091724,3219.65
27-MAR-2019,3194.65,3227.4,3192.05,3216.05,282931926,2777
28-MAR-2019,3226.3,3253.05,3223.9,3248.45,275619096,2040.66
29-MAR-2019,3263.85,3276.6,3252.7,3257.3,96251980,1485.27
01-APR-2019,3276.75,3310.15,3276.05,3288.45,218625486,1611.23
02-APR-2019,3298.75,3300.7,3255.7,3275.6,123601095,1661.74
03-APR-2019,3286.45,3300.1,3232.6,3237.55,97415315,1494.45
04-APR-2019,3246.45,3247.85,3212.35,3225.6,188498848,1270.78
05-APR-2019,3241.1,3260.15,3234.75,3254,81363138,1197.23
08-APR-2019,3267.6,3283.5,3225.55,3235.65,125673412,1560.71
09-APR-2019,3241.75,3242.95,3206.75,3239.15,113214051,1593.79
10-APR-2019,3234.35,3274.2,3232.85,3252.5,135040038,1728.76
11-APR-2019,3258.75,3272.05,3238.4,3249.05,112906415,1643.82
12-APR-2019,3251.15,3277.65,3250.6,3274,141894550,1566.33
15-APR-2019,3290.4,3314.75,3288.9,3294.55,173044755,1628.19
16-APR-2019,3307.45,3313.1,3288.2,3292.1,104626931,1306.73
18-APR-2019,3296.75,3301.5,3231,3240.3,92379815,1330.6
22-APR-2019,3226.9,3227.55,3184.1,3187.65,99206672,1345.75
23-APR-2019,3194.6,3206.3,3162.45,3170.55,93734202,1183.73
24-APR-2019,3181.85,3207.65,3173.3,3202.1,103547759,1435.2
25-APR-2019,3210.25,3232.8,3193.5,3198.4,118393044,1554.01
26-APR-2019,3207.25,3212.65,3182.55,3193.8,149271933,1215.84
30-APR-2019,3187.85,3191.05,3128.45,3141.95,116352998,1333.76
02-MAY-2019,3135.85,3160.35,3120.5,3135,97120302,1349.33
03-MAY-2019,3138,3146.4,3125,3131.15,66029859,1023.26
06-MAY-2019,3103.15,3123.65,3084.8,3090.35,70090599,1345.75
07-MAY-2019,3102.6,3108.35,3056.85,3060.45,142921562,1441.41
08-MAY-2019,3050.25,3060.75,3030.35,3033.25,116599571,1473.58
09-MAY-2019,3028.7,3040.4,3007.9,3020.4,75012320,1011.56
10-MAY-2019,3028.15,3051.5,3022.2,3040.45,92457444,1489.02
13-MAY-2019,3035.05,3036.85,2945.45,2950.15,180562882,1726.22
14-MAY-2019,2939.5,2989.6,2912.65,2981.15,110161201,1423.25
15-MAY-2019,2991.05,2997.75,2935.45,2941.15,94429929,1261.45
16-MAY-2019,2947.15,2972.1,2928.45,2965.05,79465028,1083.83
17-MAY-2019,2968.8,2988.85,2956.75,2976.5,148240766,1147.64
20-MAY-2019,3061.7,3113.15,3032.35,3110.2,183752343,1721.36
21-MAY-2019,3121.15,3128.25,3070.1,3081.4,99771705,1220.27
22-MAY-2019,3084.1,3090.35,3052.95,3085.45,117295799,1177.11
23-MAY-2019,3126.7,3156.3,3065.25,3078.15,154403592,1461.09
24-MAY-2019,3094.7,3167.8,3082.35,3163.85,129391409,1700.96
27-MAY-2019,3168.55,3215.9,3166.4,3205.85,131045188,1666.66
28-MAY-2019,3217.95,3221.05,3184.25,3191.7,144688758,1658.49
29-MAY-2019,3194.75,3198.7,3167.5,3177.45,113546659,1469.45
30-MAY-2019,3179,3199.05,3171.35,3193.5,90816982,1248.35
31-MAY-2019,3193.2,3194.7,3126,3146.15,236135682,2338.15
03-JUN-2019,3146.1,3162.95,3125.85,3160.45,129923712,1430.25
04-JUN-2019,3155.45,3187.55,3152.65,3163.75,115287456,1341.81
06-JUN-2019,3169.35,3173.45,3087.3,3101.7,149261866,1699.04
07-JUN-2019,3110.6,3125.45,3072.65,3101.3,152764993,1750.96
10-JUN-2019,3117.4,3126.3,3074,3088.6,123759723,1250.55
11-JUN-2019,3092.95,3105,3059.85,3098.05,118965300,1137.81
12-JUN-2019,3095.05,3102,3077.95,3085.6,88490220,962.1
13-JUN-2019,3079.5,3080.15,3029.7,3064.3,106082479,1156.76
14-JUN-2019,3060.9,3069.5,3035.45,3045.2,85685907,1127.36
17-JUN-2019,3044.55,3046.4,2994.5,2998.5,88231576,1031.39
18-JUN-2019,2996.4,3018,2980.55,2991.45,135292716,1251.86
19-JUN-2019,3004.55,3014.9,2927.65,2946.3,250136057,1940.02
20-JUN-2019,2939.1,2994.25,2908.85,2987.8,312719112,1623.76
21-JUN-2019,2986.55,3005.25,2968.8,2974.65,177875903,1336.22
24-JUN-2019,2968.3,2977.75,2952.75,2958.9,140697793,1074.24
25-JUN-2019,2955.55,2980.3,2941.7,2977.65,134057527,1284.67
26-JUN-2019,2976.45,3004.65,2975.4,3000,180175088,1477.27
27-JUN-2019,3008.35,3026.55,2988.25,2997.7,186345524,1620.45
28-JUN-2019,3004.6,3015.2,2987.9,2993.75,111783395,1011.91
01-JUL-2019,3008.1,3013.5,2994.95,3008.85,75575809,754.93
02-JUL-2019,3017.7,3019.55,2994.55,3007.2,78314085,969.12
03-JUL-2019,3011.05,3021.15,3004.1,3018.25,57450450,675.28
04-JUL-2019,3021.8,3039.1,3021.7,3031.6,65948721,774.06
05-JUL-2019,3040.6,3045.25,2982.75,2990.45,101141792,975.54
08-JUL-2019,2974.25,2976.4,2910.7,2917.15,64158943,734.29
09-JUL-2019,2912.1,2933.3,2894.6,2926.95,50450961,795.21
10-JUL-2019,2930.9,2946.75,2901.5,2906.75,47351603,782.29
11-JUL-2019,2920,2929.8,2902.2,2924.25,58616775,824.42
12-JUL-2019,2930.9,2948.65,2926.15,2933.25,41881346,818.2
15-JUL-2019,2937.7,2940.65,2905.5,2911.95,75409895,660.58
16-JUL-2019,2913.05,2922.65,2901.85,2919.65,48703592,603.97
17-JUL-2019,2908.3,2922.25,2895.5,2899.1,84654535,2093.55
18-JUL-2019,2895.25,2896.3,2860.55,2864.6,77489356,1006.12
19-JUL-2019,2867.55,2868.9,2800.25,2804.85,62758343,1104.37
22-JUL-2019,2791.8,2796.3,2750.35,2768.7,80710126,940.89
23-JUL-2019,2775.35,2785.7,2764.45,2779.15,55015256,960.26
